variable_id,mz,rt,isotope.dist,M91,M92,M94,M95,M96,M97,M93,M99,M100,M98,M85,M86,M90,M82,M83,M84,M88,M81,M87,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M72,M74,M76,M71,M75,M77,M78,M79,M73,M80,M51,M55,M56,M52,M54,M57,M58,M59,M60,M53,M45,M46,M48,M41,M43,M47,M49,M50,M42,M44,M32,M33,M34,M36,M40,M31,M35,M39,M29,M22,M23,M26,M27,M28,M24,M30,M25,M21,M12,M13,M17,M14,M16,M18,M19,M20,M11,M15,M107,M101,M102,M104,M105,M110,M103,M106,M108,M109
2.95_158.9787m/z,158.9787435,2.950966667,100 - 18 - 20.4,145.564878,113.5720746,722.2217457,339.7602306,119.7322147,239.3106657,71.86692594,2971.879595,1947.513602,1949.095971,179.2931847,557.257522,1247.671397,220.9742176,115.4434391,402.6743785,2338.278073,1096.124499,50.01338715,349.8823081,98.48685162,539.9153343,623.3340529,2833.750535,544.6560863,252.4862873,197.1771588,211.8530056,286.8505,324.092651,610.175411,243.365511,1101.885466,1247.839998,1831.427825,942.5427931,1502.71665,1517.596497,1336.961955,326.3432488,417.6091799,1277.147513,1235.213773,387.4486285,479.4864252,1263.800963,1270.500165,995.724812,1600.835461,1118.296317,1456.12139,2180.459412,1149.021276,256.720724,459.3172697,835.1920278,1401.223268,1681.171443,2017.118546,254.5649807,1037.456481,1120.672226,1373.63062,1492.76146,1216.235503,1672.955897,2397.176444,451.913781,158.8250825,607.1297502,706.0462296,491.5323441,1763.378984,2016.626017,2351.02789,1473.381997,1732.793355,2717.505716,952.5626703,2791.691771,180.2724425,2493.19132,2258.165747,1671.794939,107.3324041,2175.883077,8516.45792,234.9534048,2147.126629,98.98781681,1282.34785,64.78465946,974.4475658,1340.72876,1824.364072,1879.416952,1038.605126
1.12_731.0581m/z,731.0581187,1.115866667,100 - 29.2,195.7887966,204.6198944,149.0053376,221.3989545,127.0239636,150.9307456,90.33191011,0,77.41088454,76.90341085,101.8899059,121.0882791,110.5703459,115.3051763,134.8875268,43.02414201,177.4359155,97.81406256,146.6683546,111.7894731,40.85872638,103.6973002,146.9572959,33.75521703,69.15616615,55.4857823,90.0513627,108.8979194,144.0819136,77.49938375,60.97362874,71.76201998,53.65582884,80.44320821,89.65739013,64.82816497,120.1097218,55.72204219,79.71913542,84.63058185,18.10790853,173.8141156,59.17518612,95.37300013,33.18285299,163.2478787,154.5392152,64.21868108,88.83310371,47.44408485,132.6487542,91.07864977,138.9679423,84.88048383,66.28319932,71.54390145,29.17311899,78.72010661,79.47993063,85.35268238,48.92776919,47.97574183,53.28772078,121.5725653,105.9314559,148.7292945,67.99649951,158.7290037,164.1255233,113.7884224,82.14606284,94.61912797,170.2552448,85.96383084,108.6034199,142.857898,47.23217961,69.58092693,64.17305502,114.9087957,99.07608721,102.0129147,81.78474218,77.68573305,82.50077946,42.11883746,121.9449032,173.6510261,83.65838818,84.17639876,79.08388747,64.82765868,79.55210134,6.002026866,103.1307936,63.0970837,75.67711317
1.17_352.2868n,387.2651898,1.173,100 - 24.1,1882.390167,1165.090057,1989.112148,1093.501844,4012.07495,3637.738328,5310.980659,4257.297749,2549.366879,15962.6248,1792.425343,1847.376985,1437.725839,1847.284378,1667.670668,2666.762138,11403.99737,2803.264176,2312.901761,2258.663142,1894.331643,3108.681414,1082.050017,28112.62646,3685.090183,10312.44865,1459.144807,5086.599816,3189.854531,2763.071802,3230.190572,1405.373202,5361.327784,5139.493751,3792.039166,1327.127721,2502.243858,6259.014827,60482.49719,2117.879619,18085.35873,2112.245007,7888.159263,3729.71696,7652.021332,61742.97236,111240.2129,3964.886404,6679.651393,5238.532812,3652.005158,2837.569559,21583.45892,2287.48417,5121.633107,4938.33256,7105.716048,94235.73968,151739.8315,3662.936708,6505.174961,4672.380371,12369.70403,4190.413189,3112.008124,4209.275023,70150.42477,1199.714706,1799.58852,2956.607559,5075.915398,2592.257724,2537.779876,2914.92692,9567.206086,3881.948246,6520.517303,15138.1819,2374.909585,5068.373753,3676.495064,5203.618827,11229.50509,8113.801444,11607.06283,8484.311288,13928.12397,1567.37573,12802.16369,2361.070393,2241.504771,28083.3731,13739.7638,6231.747457,25263.24101,1883.900217,13045.89478
0.97_424.0352n,405.0173759,0.966366667,100 - 34.6,3423.722215,3593.247614,3700.512743,3815.264018,3288.162147,3399.226628,4196.927042,3575.039017,4571.019426,3788.451159,3396.742749,3513.36096,3300.829893,3752.850353,4191.176439,3710.06358,4133.290426,4846.493925,4324.469941,3463.141504,3230.935927,2995.885623,3456.70372,3754.088808,3105.010691,3419.009238,3594.811696,3194.310585,3339.818197,3086.64361,2979.193069,3480.028463,3819.511779,3829.930757,3727.974399,4194.448721,4283.960789,4920.651383,4466.115775,3433.189142,2635.716028,3931.227046,3828.214314,3691.951266,3512.049426,3873.712849,3674.125976,3675.391911,4488.772972,3891.295518,3831.280646,4361.278391,4154.254393,3921.514163,4084.307199,3762.161889,3601.353032,4016.123079,5192.569291,3533.87844,3392.12001,3623.845818,3797.547633,4056.967928,4611.973349,4639.684094,3472.686143,3537.89031,3310.148956,2935.657208,3038.224932,3065.797685,3492.964319,3698.284908,4412.446131,4221.017538,4244.347705,3270.531874,3254.609848,3332.042565,3653.637547,4098.363981,3774.651265,3970.38723,3432.242515,5168.758143,7512.144525,3862.918123,4585.134443,4344.156691,5664.113456,4168.83135,5075.488899,2895.454129,4168.627794,3832.324746,4416.982448
1.75_342.0288n,323.0109354,1.748666667,100 - 37.5,10704.48891,12428.64084,10371.40465,10916.70447,9437.643456,9761.031631,10592.99958,5038.633136,5835.491222,2491.567374,12055.17537,9625.33788,9989.718631,10778.67177,10979.60938,11000.36772,2971.032279,6508.500572,10576.02751,8061.956335,9101.833769,8567.269913,9187.734653,7497.288689,8955.59616,9612.712231,9567.517178,9714.369999,9415.977987,9626.838842,8451.043278,10083.99616,8338.401325,6647.123536,6413.643949,6664.833057,7391.685831,6438.925478,3141.768227,10357.52684,6356.339693,12282.39319,5216.86595,10702.38197,11158.026,3766.788738,3376.460447,6506.057242,5448.149359,6803.927336,7278.497533,8339.827072,3578.996991,11396.8792,10599.7012,6258.546675,7910.244149,3246.100375,3115.901529,10503.1735,6353.004945,4830.330445,3842.23915,8144.395136,6046.258666,5044.997575,2110.3276,9858.08938,11816.08418,7864.413446,8750.586038,8714.709987,8531.606251,6220.021451,6132.252081,6771.140431,4913.559182,7609.81203,7791.451173,6523.303368,11828.50452,7645.902713,5806.281496,6340.735018,8524.461907,4593.361597,6886.545334,11334.61707,3314.270763,9625.4309,5241.732153,5737.037527,3917.448054,5408.052699,2754.071952,4729.150888,3217.540585
1.49_122.0450n,157.0346971,1.492966667,100 - 29.8 - 19.8,805.9025074,651.9979443,717.047242,771.3422482,589.297897,576.1399465,745.8188531,9424.217982,3824.79646,3054.473001,700.0869197,1241.153865,1203.208841,910.4609305,639.4508859,854.8630872,7822.912494,4873.074366,829.6686814,631.5650938,748.2524546,652.8716058,681.8862038,3788.836528,608.3041701,713.5870717,598.7913938,501.0936633,542.3027734,1016.583449,1310.250335,867.036706,5061.604131,2673.774807,8849.536843,5607.207421,3980.547526,4762.910123,8382.047478,873.0450859,1204.324433,1061.305876,4131.995966,1193.057877,1326.49317,4695.812988,3887.393929,2366.718096,4824.576126,5525.824363,6805.025481,5545.994412,4501.152593,830.4517409,942.8465587,6548.152312,4225.063136,3563.041167,9516.389426,790.8651411,2828.36952,3060.2256,4568.344958,4350.123223,2896.065129,6014.01392,3872.734277,915.7547231,674.9932962,836.5551685,910.0435444,982.5943793,1166.558904,5475.496397,3735.957593,2608.781316,3870.318283,2293.624054,1011.744562,2146.360984,986.5259426,3894.35091,3643.949374,3257.513856,588.7460215,5541.382457,13175.92128,485.3433424,5533.063786,562.5809306,5890.388352,1637.499792,4883.334172,2756.26823,3597.069341,4659.690287,4893.063256
1.04_214.1524n,249.1807925,1.044216667,100 - 15.8 - 11.7,1809.764865,1093.212374,1472.681758,1306.156711,1982.53701,1150.678396,2055.818599,2180.492115,3545.092771,144.5490007,1894.0594,2135.576281,2809.539444,3316.519453,2200.59952,1821.364725,250.1305316,6220.500306,4650.236899,2186.730159,2130.807204,1913.704708,2059.106704,1005.661117,1908.454316,1498.389102,847.8887793,1417.916146,891.66845,2914.498508,3961.620832,3797.400925,3606.326605,2604.445852,2526.544514,5480.508114,5164.139295,7327.296948,236.9898659,2985.39889,1892.615745,3492.250596,4877.434901,2831.762987,3031.679002,198.0483555,172.2129276,3295.471326,6439.853848,3669.736506,1994.934943,3274.68001,425.6786929,3556.439743,3325.535062,2921.80369,3821.629302,118.6820743,247.8586849,2878.488037,3369.023283,2754.719505,5248.478695,2999.533299,4973.900932,4229.590581,120.1066881,965.7360512,2027.427257,2128.047952,1734.688557,2254.348892,1480.236146,3097.283201,2843.770947,3606.102698,3944.915621,1457.876307,1385.113682,1740.393746,2533.728672,1866.19996,2416.50449,2893.997163,2058.149257,2405.149755,10.77253627,1290.532181,219.5363908,3755.401973,5486.487902,333.5196971,271.5442978,3057.55665,343.4899884,3173.577638,121.2661342
4.53_252.1474m/z,252.1474423,4.5305,100 - 15.8 - 0.363,43.84973369,11.49319863,40.47935066,34.82272389,46.98961429,63.03089301,1.991082579,0.544950345,4.548616975,10.03069102,38.5940043,29.51404056,72.6137963,88.12882841,5.468559674,31.44471565,0,2.102479187,12.62989281,40.85768605,183.6997,72.28330227,384.8156632,57.78644446,78.66719911,60.54674208,141.1881926,75.25388059,60.93528291,32.07944867,38.43882495,10.52591579,0.403300044,0.834167565,4.042128177,0.586927711,0.301479729,6.69362189,5.110521484,16.06489242,60.72499693,8.288857617,4.492808982,19.22492462,19.91796423,3.136132949,3.967739192,0.819468763,16.84605206,0.149438627,43.50492091,0.28205229,3.726378479,21.82998862,47.08259166,3.444101406,32.75780842,11.61931203,3.540411807,109.3192514,3.674525483,0.004899419,7.054443491,17.06226205,9.934199369,4.146522626,3.897477878,62.75609949,28.78012708,46.46350077,85.87861252,138.1424742,47.68682803,8.181822022,55.54974197,2.910630667,13.97257084,94.34636492,47.58949249,27.05800329,1537.154094,0.884207569,3.382266514,5.542324385,0.311143254,43.24896124,54.67628401,23.8861129,7.27739198,28.99997734,4.28509796,19.4166856,0.510053787,3.811952844,7.374776262,3.821820798,4.026817636
18.08_554.2611m/z,554.2611476,18.08211667,100 - 29.6 - 2.52,17.52104684,9.435953561,2.963572674,50.01296697,0,0,47.45820831,77.5322974,59.84424102,64.9471617,0,0,15.48369572,41.35796049,203.8798925,16.3404356,11.84707434,98.27329967,108.335654,0,0,0,0,20.38975174,0,0,0,0,0,3.231656819,24.78524997,4.75630439,241.3688284,127.9231722,93.54704629,226.1960707,92.01595497,54.99285258,18.24028698,15.1625958,0,8.404192157,39.84354525,36.04367742,21.39784738,11.01816059,0,131.8014149,13.76390379,167.3686291,106.6931054,134.3078263,57.08206219,64.81127533,36.37317744,0,0,8.611912626,35.83815054,15.59208906,0,45.68608841,0,330.6806482,70.19577264,212.8582598,10.09831096,43.8321167,9.399862267,0,24.05251435,21.58693544,0,0,0,0,0,6.257168118,9.698684904,13.10208334,24.68928208,250.6121451,0,150.5948948,0,152.3630814,148.7625754,6.314408271,42.50233172,48.65376234,40.03855734,0,55.82807723,0,18.46631871,0,49.31370353
1.98_313.2338m/z,313.2337507,1.976616667,100 - 23.5,5.262051425,0.159010962,3.043462521,0.920298872,8.97125199,6.958391156,7.580812275,1.494449679,6.502886431,12.42871488,3.601351288,3.399602958,0,0.521034744,0,1.036536137,0.455976023,0,7.81100248,6.222307296,0,10.26110468,0.946650953,0,7.782050488,1.303754134,2.590372041,11.92641778,5.946545141,4.189114114,0.726338151,0,0,4.347897461,0.901125069,0,0,3.670605549,0.489694681,0.486948258,6.316025912,0.705357845,4.297499689,0,0,1.561236828,34.40576463,10.50716735,0,0,4.163232307,2.542873043,28.11139596,5.077205332,0,6.651683033,0,19.42937978,1.554455212,4.880222407,4.701109708,7.463923133,0,9.34410599,5.271793736,5.384560863,9.915279027,0,4.700780898,7.121954452,12.53220196,5.856096116,3.866553923,2.729825489,8.312412426,6.76181251,0,0,3.631460154,5.24396229,0,4.676467525,0.804382849,8.70152064,13.29788446,2.308368388,0,0.713632895,0.631199781,0.249130582,2.158322452,0.171168146,25.88786094,7.891769838,129.4930305,1.345174595,102.032812
2.26_142.0113n,176.980669,2.26085,100 - 16.4 - 4.52,1065.820173,801.0842103,1770.802299,1401.260727,995.4389196,961.3770006,868.0882278,31490.2299,15927.80146,19227.96571,1129.035674,7277.087497,5452.839956,1573.586223,994.113143,3589.369741,31369.3532,17891.09611,536.5739361,1385.658447,925.4399535,1515.213771,2810.389612,12585.77067,1818.114252,1062.217899,948.287914,947.0171574,1076.206313,3056.465546,4345.22237,1605.654578,16373.21793,10531.71336,27908.89335,19322.64115,15489.67619,15963.46973,30793.96183,2130.932427,4045.385884,3529.591955,17295.76426,2765.85896,3475.463685,22460.36593,18810.08624,10740.85859,17113.44435,18979.31583,25922.43433,22670.38919,27926.13457,1946.917941,2868.075519,21554.64344,15292.35553,20688.74362,33791.76463,1585.647129,11903.83686,13394.86381,19522.14872,15559.3554,15258.25634,24349.48524,18621.39624,1679.170995,991.5811743,3321.480359,2345.591496,3142.668258,4856.774139,25400.03921,15277.03574,11636.40716,13499.16106,11075.69124,4637.320666,10236.59606,1530.872637,16145.4226,13326.14484,13090.2375,911.1078235,15596.97253,31370.23731,1015.569092,27214.13845,649.6846962,23577.26021,1194.684225,27253.12991,10472.16715,24139.11812,18921.61323,28058.09627
1.37_343.0361m/z,343.0360704,1.371566667,100 - 36.5 - 40.9 - 10.2,6231.664773,6224.623656,7907.537295,7009.439666,5957.031386,6171.157965,7677.408024,173957.1932,48617.72954,48390.83429,6112.064344,20783.61667,14878.10912,6840.604192,7678.697339,7873.388911,120783.1074,55959.53024,6191.663234,5952.610971,5798.148804,5706.428783,9589.960135,48059.46781,7067.012625,5897.927768,7143.118643,6123.364804,5927.15249,8093.277689,8499.392731,6643.004977,50963.11398,21428.64624,129620.121,60434.58868,37539.65279,50596.55425,148527.8566,6782.514048,7673.751018,11624.25276,40735.96526,7409.130486,8082.677003,67895.24226,45765.43622,21950.43463,58363.57961,63982.80984,92402.3254,74344.89694,76540.03097,7896.711231,8207.433991,79786.53312,51488.75037,50397.3056,162229.7855,7514.666907,31970.00321,31571.07223,49983.04437,48545.26359,38245.52544,96469.80324,52326.48503,6749.914154,6037.842071,8037.973741,5802.375598,6488.808714,13004.8119,88944.62925,35543.0107,25529.04461,45998.01315,35813.76231,9768.306788,33355.13142,6800.28555,45993.59004,35739.42936,30954.82222,5871.858417,70966.52093,453718.1197,6389.53667,85816.33888,7011.131114,71710.08328,6433.758288,93219.08288,27309.1113,60527.56335,56900.59377,96623.18765
11.06_554.2611m/z,554.2611437,11.06021667,100 - 28.3,0,4.763308784,0,24.15007502,0,0,135.6619903,58.35273659,0,11.76871732,5.330476437,11.91103885,8.858022777,26.53459319,164.9448857,25.03529453,7.182001326,15.08215529,21.98261481,0,0,0,0,6.215757527,0,0,0,0,0,7.739416059,0,7.955822462,125.4956317,158.4080599,27.87724572,147.6454376,71.46177014,24.35816494,22.01712694,8.514370517,12.9566474,10.91588492,29.36553503,19.31500006,9.44720658,12.24106517,23.61053657,45.28218428,0,15.58646548,10.2402471,75.17785323,32.85345836,4.946685529,18.36308788,0,0,10.40577155,0,0,0,0,0,118.2002299,38.91599176,51.92003152,15.32110334,4.640097605,11.87418167,9.452011554,9.339827738,5.453740322,4.236940831,0,0,0,0,0,8.171610925,22.06123192,46.15702101,181.9223018,0,201.1269631,0,0,71.69776415,0,0,14.85571133,17.46050885,35.4207523,23.7900497,0,7.001573212,0,56.84379819
5.77_201.0983m/z,201.0983211,5.76785,100 - 5.28,6.40031393,1.156663655,174.639769,32.95180177,0,36.42893399,0,0,0,0,118.0845553,136.065821,210.7481141,95.56430789,0,340.3484811,6.192535241,0,4.799368622,59.54977628,10.68771978,134.1609652,79.2861153,295.9460176,49.70639606,71.67249906,71.82757043,116.2483474,63.86039385,105.628857,125.2723896,79.78552523,0,0,0,0.783790114,0,0,0,109.3982729,209.9646377,237.59923,12.33993926,419.50014,566.8417112,5.250305587,4.686211365,0,0,1.877656661,0,0,0,54.23666296,227.0169573,1.31167906,0,0,0,28.69552506,1.134401633,0,5.240859504,0,0,0,5.765130445,64.01983299,23.43115474,179.726871,118.7793227,119.7889843,169.2736514,173.5296009,0,1.614969558,0,138.6378935,107.5480866,260.8211187,16.23988746,0,1.508523085,0,0,0,0,72.85992171,0,0,0,0,0,0,0,0,0
1.00_608.1664n,589.1485876,1.002066667,100 - 27.4,4.203382811,9.212961422,3.405709386,4.345501901,18.41520266,3.563605669,4.082233954,5.116878127,17.22636389,1.561968316,5.961066207,2.82956345,13.57528766,28.04288083,2.341481572,9.203963476,7.373813806,74.27426948,13.03007006,0.800949991,7.694754497,0.529384126,5.007861822,184.0737843,1.556609282,0.927670214,6.04176956,1.285437959,2.394196713,2.728604783,1.680109459,11.54851947,6.179995622,7.756957603,0.46234628,3.471459879,16.07614815,6.074773415,4.388761819,47.1700542,3.048548419,22.63399829,19.73156524,22.79296259,1.626991471,8.833179412,6.58322542,43.46155054,19.68714588,1.43306099,1.398990703,48.90312053,2.371241728,4.172671637,1.378481966,3.241803765,2.108167378,3.095414007,1.043412339,1.487266361,2.516052243,2.793469904,15.74808273,4.725089883,0.948642171,9.520687241,1.833339677,7.979601502,6.273438067,8.783691782,7.296350273,7.5467317,3.614207567,1.10538762,3.370314025,2.39656431,22.25182365,1.462948136,1.565748623,2.814815719,6.834524609,3.367890597,2.038755884,4.781555151,0.635997758,14.36431421,9.781252838,6.337297957,4.688082997,5.842617693,21.80102597,2.446473364,3.153037559,3.77499975,4.845407533,12.16823303,6.117938333
5.77_144.0658m/z,144.0658108,5.76785,100 - 2.83,55.12763042,61.70585133,85.54106808,100.8211231,98.2075429,125.2189405,8.237158634,47.43571171,121.2337133,137.8457496,36.08133087,11.71071575,0.630504156,1.477322999,4.579587938,12.70419282,0.527820861,0.020314089,100.215771,46.82531816,9.960073985,0,70.51390077,45.07393864,105.6000957,154.9919022,27.64580275,0,71.00195959,9.328873012,26.78260717,0.001883092,11.75660605,14.85736534,6.500171436,0,17.73486216,0,166.565001,0.000647979,17.422088,1.102920775,179.9595413,1.048569267,30.44320935,73.42939721,72.40568797,10.0376399,225.3759208,142.5553028,99.60182994,0.00033995,187.6348569,80.25295265,25.28830784,122.9589583,99.44960684,100.5621362,77.99700387,19.00390033,66.14310889,30.63809849,89.49920759,0.729813853,2.264137394,32.44201351,5.618545272,137.6010723,33.29163599,43.89651296,82.22138579,7.478610683,8.7594497,37.10919364,68.13575489,274.4145524,52.26756189,25.21556235,36.05544613,12.11148648,7.141153812,9.803781172,112.5111779,15.40488376,43.58063943,71.89542827,121.4488545,0.121040119,316.3683261,369.9281109,192.8600835,217.3846333,168.7496402,319.6318507,101.0601397,0.156080304,256.8172743
4.79_609.0417m/z,609.0416605,4.793333333,100 - 26.6,1298.890051,1454.881372,1401.170059,1133.655728,1422.21319,1406.22627,952.3839879,576.6771249,576.8011772,533.8617159,1236.194575,1281.971213,1213.857804,897.3766147,1276.176905,881.7890833,939.602359,675.521301,968.6899196,1314.442164,1325.303348,1140.735939,1235.009188,893.0482923,1205.356258,1247.639342,1572.332127,1306.064188,1356.150214,1117.294858,941.6843934,1431.399435,646.907242,839.6708549,770.531719,880.0067128,922.406918,506.996399,691.6943466,1310.736694,907.5542659,1364.184592,744.1205236,962.9968196,912.1462153,926.8143037,924.1287452,885.9299476,458.6084928,593.0314206,1165.973034,736.0066392,673.7257494,1006.366578,945.6479215,586.4197498,969.8566385,559.7803221,532.9133571,908.6986278,916.9668329,718.2220715,667.3942168,756.9020939,727.9564244,585.0472807,487.6948805,1081.178133,1288.276046,1112.448202,957.0430733,1006.900531,1285.390178,978.5631143,836.9265169,883.0896689,406.4904078,1072.017546,1141.863834,987.8628805,944.7808168,730.0853532,895.5340669,867.2964131,873.2927054,580.5379161,689.1153487,1459.854637,633.5231841,860.662964,827.3782096,827.9841951,681.1095717,457.2379412,623.6668472,634.1053683,641.9251435
0.95_550.0482n,585.0384406,0.952083333,100 - 40.3,10830.55007,11460.67208,11814.2807,11140.84642,10674.00413,10936.32547,8302.344453,6950.280716,8794.109678,6267.720949,10922.25161,11266.1838,10452.51196,8664.17024,10643.40934,9292.581399,9108.186879,9237.944597,8597.40146,11227.24276,10520.28981,9754.318625,11099.26531,10467.44829,10165.90394,10382.55304,12010.90033,10387.7029,10679.31328,9970.277467,9078.863553,10903.81259,7970.625638,9903.977307,9205.08224,10189.22905,10986.94366,10923.39695,7861.669599,11001.96158,8342.988453,12306.322,7521.857321,9384.40225,8929.249957,7787.475457,8178.37823,9769.448843,9451.925482,7985.473092,9855.3043,8474.586152,7127.613188,9526.759604,9558.10761,8212.549764,8489.510222,6337.340391,9369.936075,9110.565827,7924.373725,7280.97753,7320.821649,9768.727159,9296.79358,8881.685195,5536.148757,10395.99469,10560.27684,9545.850811,9159.467269,9317.063313,11069.82342,9481.411409,8595.747302,8868.906754,9666.057539,10648.37335,10354.63019,10261.2551,9305.096593,9143.554723,8369.988994,9664.175177,8070.347526,11001.75007,13843.70954,12438.35207,7707.342236,7978.482924,10136.15582,7368.162858,8940.293304,5574.222659,6934.23537,7635.327664,7447.522373
1.28_301.3941m/z,301.3940952,1.279416667,100 - 28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.597704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.05817522,0,0
12.15_692.2198m/z,692.2197837,12.14896667,100 - 54.3 - 10.7 - 0.304,176.0567707,215.3261443,218.1828277,201.6833757,288.4737823,479.0574452,0,0,0,0,144.880715,65.40961605,67.91381251,47.34135266,0,38.25064141,0,0,0,244.6030924,310.129534,359.0021009,358.5409059,18.98543417,384.4988368,176.4175648,59.23857159,431.1678138,327.7537435,142.9246005,117.1740829,26.3271229,0,0,0,0,0,0,0,71.2184497,114.4687294,39.13172504,0,27.60054096,105.0817207,0,0,0,0,0,0,0,0,112.2277319,118.0937416,0,0,0,0,231.2728308,0,0,0,0,0,0,0,136.3616886,246.3992832,152.1943435,170.3711287,232.4787146,221.2906624,0,0,0,0,209.5815763,272.2459599,301.5288161,107.4453817,0,0,0,0,0,0,214.2647111,0,0,0,0,0,0,0,0,0
5.16_158.0808m/z,158.0808129,5.16365,100 - 6.44,41.13860701,85.03121647,42.00170358,63.27912346,58.12512695,74.68607374,135.516548,109.2702893,51.99572274,70.21440438,58.24732147,13.8585018,12.65699315,55.87702672,99.21155326,54.72425192,37.66811302,226.3967014,113.943159,56.90529729,70.853748,34.1023967,39.56944401,1.61880065,80.06653908,77.64406075,26.76517859,43.20830599,59.55009754,38.82968365,39.52158948,14.07698007,48.68799721,84.02472844,64.40809653,21.80848067,70.61427177,74.82753517,79.36472864,67.28765202,29.37119491,13.62238982,204.9856922,50.99451176,32.90004649,64.91967601,83.33905763,41.78486795,65.50348412,144.9892998,92.07863375,45.3184692,120.2247853,152.8349038,12.16533352,94.35842609,68.82458046,68.82245437,12.26102144,51.08928147,20.19854716,14.83683661,28.74625166,25.008469,15.55640337,41.29209061,108.5185828,37.66434737,53.17654916,61.95139469,51.9142364,19.03690081,5.523917744,25.38508969,24.37187607,54.70949535,8.058028583,0.748799032,6.534734712,1.475660697,56.24996253,12.31797415,39.34253286,21.09956507,95.08758866,33.21239184,0.020818942,22.21117288,128.4646255,233.5728111,140.3892882,176.2189077,103.9650965,259.7097762,60.38658901,104.1883441,128.9923288
1.06_856.0750n,837.0658313,1.0585,100 - 24.9,759.6709768,792.3199778,673.0542537,1123.516436,603.1008032,701.7930291,253.0835939,113.6682218,221.5268746,416.9156436,407.4327036,456.2104501,364.5281201,225.1341415,635.6439838,297.2537649,938.3192233,308.7798951,162.2119352,502.6344758,177.9771798,332.0476982,484.784082,559.2757919,170.060211,260.3218188,652.6286266,452.691656,559.5730839,201.7887002,218.319545,245.6402321,156.9814437,327.9291342,441.9712668,317.3367481,517.8834809,84.59134151,338.5736926,412.6180096,89.78378274,640.2480352,188.2188433,217.6059533,118.0736378,748.475144,810.1095287,270.4192472,114.7937805,139.4249608,476.16424,407.5739063,582.5364081,211.7822933,178.6982184,187.7607067,124.1817806,409.6682386,249.3719033,227.1031836,93.48882238,142.1072244,63.93978583,423.5189293,345.1850006,363.2089732,349.7004503,619.8558128,533.8282001,498.9081518,365.7646103,363.6863849,597.4318761,479.1509724,285.6172157,467.9860852,51.17968452,433.55539,314.0032628,476.9029845,248.8193867,336.1437856,219.0937163,372.8565982,279.8685975,69.74175032,204.7154873,697.073364,326.9693968,366.5494093,169.2578454,303.2993676,265.6033039,17.3435424,503.5453798,175.1624683,492.3610999
1.11_832.7603m/z,832.7602801,1.108716667,100 - 32,5.966249429,0,2.697984737,0,16.97003794,0,0.635272162,77.20681691,6.436954865,0,74.80350286,138.8238626,22.76709378,58.12921525,12.88947442,90.73910859,0,1.643797115,122.4082721,8.897399785,10.43111071,0,1.950527976,64.18185987,13.25679596,5.988896605,3.09609725,0,0,149.1853953,0.792126404,44.16827263,9.875888625,31.45762768,0,3.937490081,27.1542779,9.309567832,0,39.82049215,8.868028647,191.5573098,39.248416,20.41998456,14.1736464,0,0,37.41686687,26.97117485,3.253974121,50.89477816,0,0,112.2926425,10.84851734,37.96834571,1.056823777,0,0,0,0.940770652,33.653151,2.431345784,0,17.91822171,0,0,11.22516598,16.27245559,9.171213503,0,5.796532538,0,17.43598832,0,0,8.694906455,0,0.020895498,0,3.070526676,0,0,0,0,8.388815001,0,0,0,0,13.75364493,0,0,5.645053448,0,10.39759124,0
7.30_193.0254m/z,193.0254225,7.297266667,100 - 9.15,293.786768,295.4785762,226.3500866,331.6712356,230.5504062,244.425716,456.6674189,332.6121339,794.4674087,531.9988969,237.7628295,241.8641697,254.1140415,281.3246906,452.2942232,280.4850671,538.8952994,422.4717546,1104.906214,228.2872286,215.5347886,198.9956189,212.6165354,309.8071927,222.268245,211.8587104,217.0874069,215.5415084,207.3391195,231.2464807,335.5546895,242.1064472,375.728636,437.7018646,377.5288659,363.1718406,413.2078509,457.4589275,1631.306293,257.4489077,225.5346199,268.7983201,573.9730452,280.3294506,280.0622548,611.7552271,598.4585959,366.2962517,583.9992475,447.1121801,510.1107326,353.288579,506.7630581,278.3214563,304.804647,690.8491978,1231.924368,592.8651658,475.0555434,275.663105,897.5873671,765.7756999,673.6962426,379.5815419,617.7680727,398.2265063,860.4582361,350.4881923,262.9903171,266.3334317,303.3196879,321.3285526,282.5597522,371.7071686,570.5928292,1332.551255,625.9112107,261.0164552,270.6852049,295.1653705,326.608727,352.6062129,659.9299594,340.1946302,486.7694393,429.1636376,724.5909787,257.8164277,598.4337893,1507.331217,415.234079,966.161869,490.2359154,387.143121,795.8311498,764.6179289,460.3582497
