variable_id,mz,rt,isotope.dist,P201,P203,P204,P205,P208,P209,P210,P202,P206,P207,P11,P12,P13,P16,P19,P20,P14,P15,P18,M70,M66,M67,M68,M69
1.96_225.0882m/z,225.0881571,1.955183333,100 - 20.2,0.199009442,0.090660526,0.012773853,0.155080417,3.753520161,0.000949734,0.086261394,0,0,0,5.763655167,2.360681631,10.35264623,1.59749131,0.837167462,0.288234531,365.8215465,16.14715626,0,0.806017705,0,0,0,0
1.09_382.2052n,417.1950408,1.087066667,100 - 9.67,19.11305087,53.21951335,27.89922111,5.836495633,48.64074971,11.3504264,34.30795548,7.850245379,9.373565088,0,15.56062405,61.62178385,93.57689537,6.064047191,11.68242326,18.51011895,0,88.40330146,264.6271565,0,0,0,14.53019701,12.67844256
1.77_187.1120m/z,187.1120362,1.7701,100 - 17.4,99.73525551,125.008899,98.19941308,178.1907391,105.8879334,51.5830358,94.0333336,88.56174002,48.32477397,133.2593356,227.367459,140.3583839,214.0096938,99.64949507,180.3498263,201.5389753,354.6912911,0,105.091607,103.4131104,7.24096263,69.18470793,6.323967044,19.07135779
0.99_364.5779n,401.4979132,0.987783333,100 - 7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96_370.0251m/z,370.0251139,0.959216667,100 - 1.07,96.16259137,86.85295111,77.44808281,81.53998811,57.24450666,94.74356675,76.24274582,133.7749368,102.9409963,272.360267,69.65119049,60.86041033,66.04169462,63.32742955,65.26989698,60.55200994,71.42203522,69.06421769,89.5589896,120.5070503,113.5063606,153.8187391,132.763529,97.46799106
7.44_221.0917m/z,221.0917203,7.4394,100 - 7.91,4.479326971,0.010796238,0.019739505,0,1.020917015,0.197729966,0.097126946,0.003757729,1.559870125,7.229488917,3.527353143,1.284244964,2.306920727,0.136044542,0.006086854,0,0.099672585,0.124444102,0.719596778,0,0.461134262,0.000196453,0.085062316,0
1.73_124.9909m/z,124.9909097,1.72725,100 - 4 - 5.97,315.4448547,209.0287178,254.9085978,426.5289854,849.5451421,315.0756677,580.3899374,78.35636545,215.5677983,56.28283027,854.8035953,442.6131013,1373.94241,327.653059,314.5739601,296.2116284,371.9742075,135.815253,680.0726626,292.6208746,307.7782897,354.4526824,2750.256154,782.9579863
1.30_255.3147m/z,255.3147494,1.30085,100 - 34.4 - 11.4,39.68513122,610.1789856,192.7214102,1683.000288,358.1524904,91.53891299,10.30547861,140.6653859,1648.388081,98.07861129,5235.808575,3728.785404,4838.366957,2917.802087,2353.692806,2099.304018,14714.2685,12361.23496,5823.674414,265.8272425,90.81685253,2115.919647,0,1808.004761
9.30_217.1186m/z,217.118631,9.296383333,100 - 8.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.04258093,0
1.07_765.5969m/z,765.5969481,1.06565,100 - 13.8,19.79642764,43.53181843,46.86041496,5.930600169,8.851861558,30.01210666,27.2874549,15.56549715,0.777176236,52.74627949,6.124496485,0.232672764,0,58.88886009,11.54734511,28.74409827,0,1.392051976,3.90417791,26.05914102,0,6.165835274,8.032695309,0
1.78_639.3329m/z,639.3329408,1.777233333,100 - 64.1,168.5068742,61.64148328,21.24552347,23.12341291,211.7486508,196.3924512,120.7498643,229.7660272,249.309094,161.1098329,10.14472624,32.25037066,128.470775,42.1207127,15.45490574,70.1142877,277.6525563,10.81699346,270.7751897,99.22725508,288.3616496,230.9861047,403.9399133,452.6893651
0.95_482.0339m/z,482.0338888,0.952083333,100 - 0.567,75.34213766,78.58683239,70.2043307,57.20354965,56.96272636,71.56486086,74.35824219,102.0475052,58.88312811,91.33805076,49.52459784,229.9696524,57.81446851,57.37500552,57.67817339,63.71855496,38.84648657,74.46432118,58.28432209,84.86009654,124.2248218,138.1757731,125.5620505,87.81740013
4.32_314.1085m/z,314.1084736,4.3241,100 - 17.7 - 5.86,6.720806745,3.106506557,5.534742104,77.4236409,25.9930353,411.7421927,86.52289136,22.94682215,383.4905511,107.3009492,164.8006573,32.73436782,8.956172564,817.2524458,187.2422261,207.8493208,4.231023244,636.7964748,877.97061,2.065192207,35.46286055,31.53416702,0.023961713,5.57103235
9.03_257.1135m/z,257.1134963,9.03345,100 - 9.71,97.48573107,0,55.68903725,54.50099799,223.3962854,657.041125,231.8986002,0,0,0,18.42371837,0,30.58448092,0,9.133037871,0,9.687938184,0,0,343.726381,0,0,0,0
1.39_375.1298m/z,375.1297595,1.392983333,100 - 32.7,906.1612249,1896.327754,1983.212238,2033.612578,1985.90561,921.3973452,994.5237912,1173.022474,2144.272959,1525.308189,2946.337158,2732.287597,3176.378004,2737.434588,3496.403796,1787.143381,7784.977714,5829.856535,12347.91981,1789.156208,1834.600169,6046.12808,269.6365164,5813.180833
1.75_112.9853m/z,112.9853052,1.748666667,100 - 1.27,166.9382616,207.082225,177.8237279,125.7260225,154.7486785,149.3699298,225.1147097,107.3033629,103.3223873,92.94832488,172.5057094,180.3969095,190.7916763,145.4993662,168.9214863,148.9379205,148.973396,22.81179837,71.80451142,170.65643,40.31679984,127.7633953,112.4733111,72.35150104
1.51_747.3096m/z,747.3096139,1.5144,100 - 50.1,0,0,0,0,0,0,0,0,0.007701265,0,0,0,0,0,0,0,33.09119424,2.560660993,6.640604386,0,0.02439922,0.403014756,0,5.636141334
1.29_531.1724m/z,531.1724153,1.286566667,100 - 55.4 - 7.15,250.4780715,134.5706638,395.2342923,449.6467492,428.5361628,211.7461086,296.5805691,462.928944,956.8804471,131.5749324,552.3730059,1164.134994,929.738478,385.4610986,343.6558979,519.5312829,1948.332759,1189.617369,1938.966296,142.6228267,572.1957095,624.882798,204.8366211,2390.20247
1.02_390.2557n,389.2762883,1.01635,100 - 32.8 - 30.1,8404.988499,11383.32465,10031.19342,12345.35989,9277.639763,8704.78938,7600.49923,12077.75641,17778.70161,17013.59031,15401.59196,27114.6177,16889.10188,15511.17416,14834.96157,11030.1871,9940.287485,38188.47004,40578.15085,12548.31953,15309.98144,20705.81405,14692.4708,21006.11451
2.08_213.1485m/z,213.1484629,2.083033333,100 - 99.4 - 68.8,0,0,0,0,0,0,0,0,3.70241916,0,0,0,0,0,0,9.235957224,124.4387281,1226.609519,14.64913268,0,0,0,0,0
1.77_313.4165m/z,313.4165496,1.7701,100 - 53.4 - 39.7 - 0.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.36_287.1246m/z,287.1245516,5.3629,100 - 14.9 - 1.88,0,0,0,0,0,0,0,8409.936854,64.83474102,8133.359368,0.524488857,0,0,0,0,0,0,8.809921906,12008.22921,0,11205.57227,17550.14666,0,8984.198364
5.53_530.1225m/z,530.1224893,5.52645,100 - 19.1,1.327222084,0,0.127963028,0.055956463,0.053388916,0.00481601,1.306445974,46.68388322,65.60558501,140.916508,0.161370122,0.510525834,1.37080355,0.143627436,0.212290266,0.034764666,0.293690187,0.007622778,31.2918181,0.750267121,0.543951077,2.644936059,0.0263659,28.10545552
1.22_651.3960m/z,651.3959889,1.222283333,100 - 63.8,93.64122571,69.33239667,33.98427649,96.56238019,146.7346809,130.8726552,89.7294313,96.76493924,96.84408601,72.42804581,134.0137778,167.3380495,187.4152428,136.1222178,308.1338209,221.0358898,1251.43989,1463.543325,969.2166615,82.07936246,109.5895394,235.6766347,167.9274205,218.3617351
2.63_694.6641m/z,694.6640916,2.631,100 - 6.09,290.9662356,35.51989124,0,100.2029509,233.4225122,434.7427262,266.5990031,0,0,21.77732307,46.67283924,0,0,0,11.14069546,0,84.73611471,178.2216066,0,161.9000794,0,0,11.27569322,0
0.99_698.6815m/z,698.6814868,0.987783333,100,283.5816447,6887.76379,934.3099489,2933.139058,1327.262599,592.3726613,1073.79346,776.8523467,1210.911406,3.419534403,3021.39929,3902.461313,2180.145686,5303.504895,3557.816779,4262.266332,0,361.5933481,1457.359894,295.9708829,0,0,0,0
1.16_471.2739m/z,471.2738791,1.158716667,100 - 34.5 - 69.3 - 28.8 - 4.71 - 1.93,8882.260099,12087.056,11930.98957,15254.06785,9471.75086,8941.390836,8151.139203,11070.61534,14618.43797,16553.79621,16762.25071,15036.08835,14955.15266,14915.94787,16121.33734,15469.72601,51599.91628,25773.94566,30222.62972,13688.18634,14310.89324,18631.9949,5667.702523,20297.2977
3.43_415.2706m/z,415.2705832,3.434733333,100 - 22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.22_253.0907m/z,253.0906841,1.222283333,100 - 29.9,5.355973041,56.09880735,201.6293313,39.39309242,8.734143265,98.54715878,15.53566641,18.63394369,37.08855549,22.63379702,305.6975618,915.0966536,372.5814154,100.9273184,366.5347586,17.28643331,1250.495632,1333.963236,1169.846686,387.3551691,143.1858613,587.9859665,124.1954682,605.1021433
3.56_122.9690m/z,122.9689861,3.562583333,100 - 1.99,1.629572296,0.71293351,0.00809695,0.022496014,0.563531573,0.01837313,0,0,0,0.285799617,1.58466919,1.936226004,6.431171114,0.971031448,0,2.388140992,0,0,0,0.087190298,0,0,0.059496248,0
18.62_649.0476m/z,649.0475872,18.62278333,100 - 45.6,13745.56706,12616.66979,12044.06467,10328.43378,10028.6572,11210.34047,12489.64173,15204.71968,10419.27566,11192.28476,10039.08954,9386.528418,10511.6834,9863.187887,10408.12666,9955.119875,5934.508382,7098.111352,5648.080909,12184.15529,9361.656407,8501.044643,10040.44788,7873.189455
1.77_129.0548m/z,129.0547737,1.7701,100 - 83,35.47538208,95.09217923,46.34050138,42.65403503,59.02675314,36.64696156,73.99097463,26.7963229,48.78588263,23.91262875,94.06762977,150.7099596,109.9816197,52.78094686,102.1655995,54.07527199,573.2095822,67.4195483,30.05447954,44.83677219,21.37959425,1383.214402,19.59590596,69.54152808
0.95_381.0164m/z,381.0164118,0.952083333,100 - 28.5,1004.642578,897.6699304,1040.102365,820.9200584,781.2553672,965.7105606,831.1743554,1574.830329,1332.428638,1715.630154,776.2414522,734.2564714,782.6912923,736.3284789,775.2237961,760.77199,869.4604167,969.4281438,965.0470292,1129.912053,1560.765341,1659.959564,1748.615103,1235.531412
2.33_496.2116m/z,496.2116151,2.332266667,100 - 30.9 - 2.01,0,0,0,0,0,0,0,8.06409497,0,0,0,0,0,0,0,0,0,13.32464288,0,0,7.482510328,0,0,0
1.23_350.3009m/z,350.3009471,1.229433333,100 - 19.2 - 23.4,0.014116435,0.020321959,0.040717297,4.063515287,0.394313612,0.626515797,0.028488496,0,0,0,11.12561877,2.119231757,1.284624198,1.390026604,1.600878499,4.256374327,2.476817659,1.526630674,0.079891412,0.106638702,0.451906888,0.130456223,0,0.402561956
1.36_304.1535m/z,304.1535014,1.364416667,100 - 52.8,53.38477669,275.3164288,871.7698343,609.0463289,283.3119946,171.4600944,81.13233768,44.75897976,406.269597,241.4474614,1309.469185,1401.163831,1372.744432,1405.934007,899.9527851,398.2637507,5375.539181,2740.048874,8810.819041,445.7608609,324.295415,1591.727551,3.641961486,1897.4974
3.57_756.4918m/z,756.491821,3.569733333,100,0,0,0,0,0,0,0,0,0,0,0,0,12.6923024,4.479408994,0,0,0,0,0,0,0,0,0,0
7.11_117.0188m/z,117.0188219,7.1123,100 - 0.886,121.7197509,14.21936764,29.23841154,81.79735031,89.78926245,167.6871326,76.14047974,45.34271255,18.56711056,17.96841387,151.5495617,70.94491674,141.3834034,63.23141157,52.53211749,42.42959679,143.5520828,164.6146637,1.749666461,86.4374768,17.6391012,28.19810249,119.990984,10.66395463
1.77_295.1944m/z,295.1943677,1.7701,100 - 0.00998,351.0303531,437.5245543,366.0652374,363.9131045,352.1674053,410.6405149,460.1534294,434.7133891,532.3025212,771.0723403,414.0288031,415.6272581,349.7909132,341.0637154,378.9028368,310.828842,2586.962975,61.76114691,551.9464017,393.0322249,651.9061384,581.462678,630.6037102,508.3205998
1.75_340.0199n,321.0020327,1.748666667,100 - 32.6,6949.460616,7737.218729,6964.14761,6241.89349,5942.268411,6402.622293,7914.406951,8076.956303,8287.498902,8309.622941,6986.38633,6526.936584,6951.169811,6205.522271,6692.44189,6315.377674,4704.267307,5572.846611,10402.72586,7573.159617,11247.9132,12966.94968,8485.402773,11023.2446
1.34_725.3518m/z,725.3518104,1.3437,100 - 56.3,363.727478,252.1691117,284.2714439,181.72086,573.4111937,267.4170345,355.4845909,708.8655593,350.3083631,385.7315475,539.1631379,451.5031976,858.100764,131.0312113,284.5625637,83.34382423,1509.469367,1035.657681,1697.252515,160.5433345,1001.664407,847.7947045,1544.305505,1557.984491
5.74_759.1775m/z,759.1775335,5.739283333,100 - 32 - 26,9.731877896,3.947767076,1.510534528,4.095417528,17.43362863,3.212585425,9.402765507,12.12584532,6.20388368,4.584623992,57.67933877,9.002370641,47.88215133,15.70426044,16.51451131,4.980597835,3.727275577,8.218149441,0,6.573797755,6.496372521,0.919188842,1.673427264,3.167190199
1.19_335.0571m/z,335.0571029,1.187283333,100 - 16.8,252.6945343,222.0869305,292.0543171,163.1623578,117.3980893,227.7252497,182.1435539,310.8474071,216.2261461,611.9601051,78.19066441,77.68366283,40.62170269,53.87079139,98.64141375,100.0989171,183.2770192,241.8516019,460.2586234,334.2130882,172.7590323,1177.511785,223.1944681,158.3107055
0.97_831.3309m/z,831.330875,0.9735,100 - 65.9 - 47.9,0,0.412248568,1.883303387,10.03348549,0.746010385,0.286976243,0,0.041484024,26.22890256,1.957226234,0.26605933,91.00033627,0.179893612,47.01427026,0.104756527,1.685433696,0,1.062662325,4.500399143,2.09581397,2.330722662,3.116774195,54.82517485,111.35893
8.39_216.9087m/z,216.9086713,8.392666667,100,415.5713403,26.66300511,48.73980109,135.8643685,219.5337974,533.1464011,364.3500259,0,8.858735232,4.198181122,131.2872098,9.338647423,256.9327052,41.55593883,84.12967813,25.3563025,374.305386,0,0,55.39554168,0,0,0,0
2.48_322.1651m/z,322.165103,2.48175,100 - 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.80_226.0812m/z,226.0812177,2.8017,100 - 9.97,46.18768779,0.813295841,13.39498857,51.43011169,36.1486732,14.38544161,46.94374876,0.108528518,0.04449413,1.715967141,48.40047862,18.26419,74.30258251,15.02364822,18.0072793,12.08175193,0.046133685,17.11810693,9.292438278,17.97246397,0.08746499,0,0.149505785,0.660337965
3.76_349.2493m/z,349.2493427,3.76185,100 - 20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.10_156.1868n,191.1791666,1.101583333,100 - 10.8,270.9686153,39.25229352,6.837539118,72.11789531,80.92872262,213.4780598,142.4838964,117.2000322,81.18423259,132.1561969,28.00076939,26.55193615,28.77789539,95.68490482,131.2122769,158.9028013,0,34.6171247,0.012073981,82.15645447,162.5235289,34.80101918,43.62039194,29.56078564
1.71_353.0942m/z,353.0941727,1.712966667,100 - 37 - 31.3,180.4199788,206.52435,179.812534,235.5384408,295.3459845,167.0144631,189.6592447,171.4097755,441.1405543,329.2018127,550.9709067,491.3583178,606.801257,394.6845791,369.3095788,332.132251,4251.77971,1317.009907,2670.230358,241.8876307,482.9558207,674.7681938,119.4604499,1590.686946
3.54_553.2146m/z,553.2146006,3.541166667,100 - 31.1 - 8.51,0.027130644,0,0,0,0.002844602,0,1.735937502,0,0,0,0,0,0,0,0,0,0,0,1.238806569,0,6.628052071,0,0,0.911848194
0.96_275.0030m/z,275.0030234,0.959216667,100 - 33.8,1915.742765,1511.73494,2013.931534,1640.84337,1572.163569,1871.24018,1472.841644,2716.754947,2162.469776,2649.215393,1612.021385,1549.533323,1638.804187,1503.086825,1612.886412,1497.813334,1243.800547,1294.613599,1298.264412,2122.46824,2358.726156,2305.997614,2417.827613,1811.985185
4.51_377.2187m/z,377.2186897,4.509083333,100 - 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94_606.3427m/z,606.3427247,1.9409,100 - 64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.3521272,51.68858047,0,0,0,0,0,0
2.70_554.2616m/z,554.2616153,2.701716667,100 - 20.9,68.54305674,38.13976544,121.8137513,51.59195191,15.31688099,74.33636999,26.6121769,92.64193811,137.5942167,119.1403885,44.26424761,6.738677961,0,9.950818544,47.66423723,62.67254382,0,24.97896302,41.63442508,17.33822932,28.94860858,49.21900432,0,60.65494094
0.99_723.3463n,744.3209608,0.987783333,100 - 5.97,0,1405.933189,59.83567105,454.1724812,234.7049252,0,0,57.46748569,82.47932974,67.91529688,209.7100406,355.3874437,141.2802499,1168.870904,320.3159494,563.0214552,0,67.59574766,319.1442638,45.75542587,100.5785175,74.20387751,144.3024537,0
1.15_564.1657m/z,564.1656585,1.151566667,100,3.408907251,45.1495606,19.90932073,33.66838952,43.87208398,0,40.71840877,64.62127529,42.50675997,2.050357062,85.48228791,116.350365,102.8315355,58.71483869,63.49900676,21.9547436,0.089676093,207.7761847,382.3862165,57.69347846,24.32229902,0,0.137106867,73.59849263
18.94_653.0478m/z,653.0478013,18.94328333,100 - 45.6,13229.36851,11966.93357,11566.38883,10100.9797,9527.652301,10936.22442,12054.26134,14935.42145,9835.03714,11036.31985,9679.07185,9139.938913,10241.2666,9503.398167,10075.03532,9595.112294,5693.437524,6947.425437,5439.984814,12070.41415,9090.013979,8293.752148,10021.2867,7735.882602
0.96_235.0036m/z,235.003641,0.959216667,100 - 8.65,232.6687163,183.0483754,235.4146976,197.1473932,177.6437947,249.4347585,169.1099461,278.6780133,227.3514297,238.7009189,174.4829674,186.0991615,163.8942937,179.3690876,192.1752149,202.7930313,110.1237363,113.8837635,99.97928807,220.4745265,187.7835682,229.1169663,159.0448902,126.3789826
1.79_487.3133m/z,487.3132828,1.791516667,100 - 56.1 - 32.6 - 24.3,616.4130313,556.6911448,759.8571798,1090.308376,869.1246044,676.4220982,477.7765873,681.8830594,888.1277462,1107.381339,991.3916987,1309.781305,974.0960227,1182.107618,1057.743035,1184.708586,4547.6083,733.3396386,3140.300022,1157.392764,2067.618881,1761.552033,1957.148767,2732.47927
8.39_601.1183m/z,601.1182928,8.392666667,100 - 16.6,9.107867856,75.68460037,45.33319133,4.409612817,36.62429539,1.46167207,61.59662344,17.40480773,2.107833426,5.349338882,5.374837711,106.6570302,16.76386597,3.593997083,4.023009748,12.66054312,408.6012267,5.039813762,3.150461134,11.07328498,4.599241154,3.704459901,3.825632263,13.44011631
6.27_569.2013m/z,569.2012767,6.272783333,100 - 25.4,27.16226235,0,0,0,364.0907012,35.53981604,0,0,0,0,306.5191793,0,283.0536325,37.95755487,28.91466594,297.8000578,0,0,0,297.7403508,0,0,0,0
8.39_157.9766n,194.9271043,8.385266667,100 - 0.7 - 0.964,2108.565523,427.535228,559.570033,949.0844214,1519.641711,2516.426145,2338.12889,241.9164272,217.300744,554.3118915,994.1033866,418.6771488,1293.739165,548.671437,776.3363037,391.9843007,1207.459548,165.1421729,143.9812465,821.0079668,126.8115852,205.1867844,68.96504323,268.1339218
1.35_255.1403m/z,255.1403353,1.35085,100,0,19.54187126,5.878358287,6.486138558,0,4.74457088,0,0,0,0,0,219.7187163,15.54546,47.23789601,66.59131623,189.7135776,598.8715693,22.54127913,256.8466669,0,0,0,0,0
6.34_296.1345m/z,296.1344653,6.3442,100 - 18,77.88562979,0,8.196205067,66.7070464,150.8555789,20.63010297,32.1590814,573.6026556,797.3065213,211.0461646,63.99128303,165.528283,56.2539379,52.88159349,22.03254427,21.80519853,63.76182016,2615.541722,225.8383744,51.62415004,747.404681,581.9078978,1000.825364,1434.500438
0.99_312.7412n,349.7203321,0.987783333,100 - 56.1 - 56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.95_256.1917m/z,256.1917448,1.948033333,100,0,0.329227566,0.080159957,0.004242356,0.001443974,0,0.043936696,0.689647017,0.195766088,0.175656168,0.030803037,0.193468266,0.090713807,0.135749051,0.047326116,0.1038287,0.060447682,0,2.600053059,0.038316258,0,0,0.050749866,0
18.76_648.0618n,629.0439904,18.75805,100 - 46.8,53115.31354,48126.13602,46122.99164,39878.2079,38487.70794,43511.90219,48347.0739,60065.319,41113.42992,44083.56317,39061.12599,36711.14522,41248.12234,38367.06561,40359.89804,38149.79793,22941.32155,28453.39303,21957.62585,48555.10604,37406.18846,31955.30552,39814.49816,30852.47314
1.77_397.1753m/z,397.1752788,1.7701,100 - 28.1,570.0577646,1224.62394,654.4087418,379.1830066,521.5541481,585.1684582,649.4876073,783.2051669,842.7541132,986.793537,406.1483893,530.7888499,424.5448037,345.3355396,344.6271568,384.5837581,1396.903253,155.5708793,1428.188086,396.9148026,1540.729529,1068.097675,1941.720073,1016.260218
1.76_749.5229m/z,749.5229276,1.76295,100 - 27.6,1027.271265,2342.238967,2957.046604,2060.099218,1867.709694,846.5772409,2032.338408,2646.144575,4146.132827,1762.071834,2712.041024,1928.938255,3731.008252,2475.368995,2707.818384,2309.749268,2194.283178,249.7180872,1635.612972,2269.181274,1888.045918,2494.01944,2288.111042,4040.963056
1.04_461.8775m/z,461.8775475,1.037066667,77.3 - 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.89120361,0,0,0,0,0,0,0,0
1.84_160.8415n,197.8079499,1.841516667,100,77.7733625,33.31232792,0,9.765415825,17.86840198,0,0,0,0,0,28.23598636,19.91991642,3.348901656,7.562225919,13.86742108,13.31590597,2.956953151,0,0,0,0,0,0,0
1.08_653.5300m/z,653.5299543,1.079916667,100 - 32.4,1012.79022,1626.367528,3676.591085,2862.476504,1203.969592,1057.758112,721.6568911,2795.552873,3885.800164,1935.107385,3025.494554,6795.895237,3821.216107,3476.377514,2893.140086,7186.281597,2937.23737,2313.732785,4673.864436,1982.531177,4636.016575,7000.48119,1549.231649,10323.19952
0.97_304.0207m/z,304.0207002,0.966366667,100,714.5509411,571.8887679,793.2481619,679.6697924,589.569871,791.1549521,558.4111091,1046.278927,936.4423108,1058.942502,639.3879008,597.7762907,645.1221164,570.6278141,617.3689437,575.3707343,382.057468,439.9617609,539.6177309,969.2544658,897.0458736,850.4324342,935.5705273,644.4995838
0.99_350.6680m/z,350.6679734,0.987783333,69.8 - 100 - 50.5 - 0.611 - 0.0349,0,0,0,0,0,0,0,0,0,20.59710754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16_270.2913m/z,270.2912928,1.158716667,100 - 31.3 - 10.6,5.287217771,0,22.16249889,1.095484125,27.29192312,0,147.4915329,487.4298276,0,7.147775563,1.016111396,0.180542169,0.81926197,0.139973781,0.110338894,0.772807992,0,0,0,0,372.0049565,0,12285.29349,0
7.25_242.9966m/z,242.9965586,7.254416667,100 - 42.7 - 40.4 - 5.02,2932.190848,2150.922941,2490.791511,2354.950139,2222.679005,2613.012222,2325.420508,4140.775376,3540.976635,4165.368277,2303.380059,2024.283857,2651.993942,2105.884214,2139.899995,2079.116116,2433.760965,3148.004125,2434.055523,2658.775073,4274.872005,4205.917976,3562.135797,3424.637808
1.77_851.5800m/z,851.5799958,1.7701,100 - 31,1141.89478,1693.747737,1095.661199,1766.081001,1003.579153,1179.645284,1517.805028,1163.951825,1906.762876,1229.520907,1759.879587,1514.994201,1942.957192,2508.715873,2424.063245,2388.69692,1720.990849,127.8945329,1458.368277,1336.116419,1099.37581,1144.159292,1493.922708,1817.658737
2.67_195.8107m/z,195.81071,2.67385,100 - 0.168,2.534870972,5.204527045,0,45.83818725,34.56698716,14.3066907,88.73798789,0,0,0,28.00702852,0,26.73988053,3.276820953,3.31407221,0,0,0,0,30.34181252,0,0,0,0
3.56_733.4889m/z,733.4889177,3.55545,100 - 36.6,0,0,0,0,0,0,0,0,0,0,0,0,51.73325461,10.067563,0,0,0,0,0,0,0,0,0,0
1.30_511.4671m/z,511.4670883,1.30085,100 - 28.2 - 2.29,0,40.1288764,55.04255065,421.1875078,15.15722633,0.227285665,0,112.6800085,488.0304194,63.6514289,641.8236175,358.9879265,573.6659839,397.2824836,328.1548008,201.846273,1762.484107,716.9182938,338.373913,86.53946203,0,370.0465628,0,331.2413812
1.04_407.1794m/z,407.1794062,1.044216667,100 - 25.1,29.05207807,192.6553458,161.140739,98.23713665,20.15646415,7.341820367,10.11599837,77.04803855,90.983414,167.5419383,149.5031243,111.7143776,160.4018279,111.5885308,186.693652,83.86777133,0,197.1619875,371.2182187,302.0435687,133.188078,152.2717697,244.7433769,149.588659
1.15_83.0495m/z,83.04948761,1.151566667,100 - 88.7,0,0,0,0,3.555398045,0,0,0,0,0,1.620198706,0,10.19165162,0,0.01638068,0,0,17.90232374,0,0,0,0,0,6.284067995
1.16_270.2072m/z,270.2071999,1.158716667,100 - 33.2 - 4.4,26857.61452,10025.34847,36637.63705,11893.47817,34297.6121,14115.9406,34868.05574,88259.15607,24989.01958,49066.24442,5721.448803,10503.19817,28541.7679,7391.70625,6693.55647,6707.471967,15815.10693,33758.73443,14775.96435,18180.42304,105328.2273,8972.597641,817947.4302,16243.96431
5.73_686.1634n,723.0855134,5.73215,100 - 16,186.3952905,85.93225382,143.7315915,185.8171314,308.5322204,160.2652096,216.1766815,218.7663584,117.235862,139.357232,169.6139926,203.1925568,345.8793566,172.5685722,142.7071227,127.575666,80.11577179,609.7731092,21.82938146,114.5654619,77.90493121,118.5004735,255.8278544,67.16195575
1.70_538.1954n,573.1647522,1.698666667,100 - 41.5 - 8.3,161.0838248,131.5415518,59.39333115,57.40185582,52.35748047,290.2959826,219.6234421,124.02475,123.2888527,38.50260075,61.04890132,59.82556857,69.06989308,95.24254411,69.7118726,33.66464323,94.44593235,17.70165867,28.63158456,90.98249543,79.8073548,61.82954493,32.29929454,63.40882122
5.59_697.0202m/z,697.0202035,5.590016667,100 - 39.5,341.9581561,717.2551715,627.6084052,175.622839,219.9584256,365.9798674,422.8414677,579.6177954,298.5565092,684.304056,328.5972277,525.8887259,211.32562,512.2683218,399.0654022,526.2526064,113.4017037,181.164457,427.0418909,332.8936657,600.4229484,643.468551,198.8990709,301.0387218
1.77_606.3343n,587.3164232,1.7701,100 - 48.6 - 9.46 - 7.16 - 3.59,1127.668955,1911.03309,824.696744,1085.799779,836.3047339,1224.235614,1309.830636,1431.763556,1690.093572,2063.137306,1302.424606,1150.348393,770.3733015,1296.531165,1226.003496,1477.813742,1980.266099,61.24929958,2011.457808,686.371004,1915.392097,1783.746457,2171.700812,2029.73002
4.47_144.0657m/z,144.0657379,4.473366667,100 - 2.48,144.0273849,1.249630667,56.52093322,43.37459097,169.440363,56.30958022,116.7925856,907.3125398,1268.945492,399.1571926,199.9809427,512.5481829,116.3998795,74.70497801,23.96827009,55.12766409,131.4845187,583.7147224,215.3853223,38.8882352,197.7231659,177.093844,19.48031948,137.7981008
9.57_582.1535m/z,582.1535209,9.56635,100 - 19.1,0.62969597,0.044712219,0.198425158,0.593588118,0.465893827,0.008951357,0.276544364,0.99679552,0.010552284,0,0.015616813,0.193717879,0.096056264,0.020156642,0.130504787,0.136837984,0.057665838,0,0.001820503,0,0,0,0,0.002810492
4.38_307.2015m/z,307.20148,4.380533333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14_287.5762m/z,287.5761751,1.137283333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04_461.8222m/z,461.8222476,1.037066667,33.2 - 100 - 3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4596564,0,0,0,0,0,0,0,0
1.14_287.6356m/z,287.6355869,1.137283333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
