variable_id,mz,rt,isotope.dist,M62,M61,M63,M64,M65,A306,A309,A325,A328,A331,A339,A323,A326,A340,A315,A21,A22,A23,A25,A26,A24
1.76_473.3478m/z,473.3478204,1.755983333,100 - 0.105,1501.404173,1368.94791,1056.323115,1597.426606,1632.857036,41.28033325,867.6086331,99.89283076,13.64449362,54.9414516,1010.989086,1366.70957,811.360381,1348.521583,1853.534518,762.0332014,157.3190572,158.4609273,14.22329633,164.712142,1422.397977
6.44_318.1871m/z,318.1870501,6.436816667,100 - 30.1,312.3346165,354.1353936,303.0988868,292.962609,122.3391861,929.6686508,525.4064493,997.578485,559.3174451,174.972808,669.8620517,272.3527748,660.901519,537.7966276,285.2716373,488.9354803,828.7659883,516.527613,898.9947984,772.0384851,413.0078319
3.21_422.2164m/z,422.2163752,3.214333333,100 - 68.1 - 32.9 - 21.5 - 13.7 - 19.3 - 6.66,956.0597196,1240.680891,808.9810778,249.9098122,402.4014255,1231.52332,3406.832652,1830.70656,3619.429206,2916.354936,1663.621059,1891.984587,2061.584199,2968.849041,838.4496718,777.5280467,807.7441163,1382.023503,2463.676628,2120.634146,289.1592062
5.12_186.9053m/z,186.9053176,5.120783333,100,381.6021392,91.442017,321.5702986,139.3683908,174.0832307,0,3.048101072,3.190380137,22.92804621,0,2.642228401,92.73998924,115.8420021,165.2309835,0,0,0,0,0,0,263.4657865
1.15_499.7918m/z,499.7918442,1.151533333,82.8 - 100 - 32.9 - 16.2 - 14.5,0,65.56029365,122.341926,0,297.7601791,57.25228869,220.1481772,351.5187122,8.394189003,0,155.4205691,137.2368196,80.68516322,61.21373319,43.26700071,197.3436107,568.1747848,59.09358901,58.46017056,0,51.44956096
3.14_461.3500m/z,461.3499728,3.143633333,100 - 44.2 - 18.8,38.62789253,0.943255929,6.8604682,9.218528832,6.898397547,31.51347427,121.6802195,3.692055584,0.651028248,0.327467204,0.801822391,2.150172649,24.54448671,0.669167304,94.10004573,96.2687209,118.7808836,426.4520993,186.0707389,139.3028016,0
5.51_234.1075m/z,234.107461,5.512166667,100 - 12.5,83.4738153,57.19066992,68.63865988,77.98956031,9.536151027,283.6019112,325.9674082,266.1479882,506.1431193,1161.985382,702.7775064,64.06127648,116.0339743,90.8170235,177.2177298,561.3878436,1335.172748,1327.315194,699.0374409,602.9264665,68.68795112
1.76_537.3723m/z,537.3723035,1.755983333,100 - 0.794,1093.303837,786.8360746,684.4980834,2500.129493,1365.925541,0,574.3418966,0,0,1.721380686,619.3098432,895.0859675,1558.750707,1133.592645,1320.690757,562.0855281,4.267372583,0,0.089239826,5.315653504,769.821724
1.76_711.4860m/z,711.4859941,1.755983333,100 - 97.3,1041.031484,1047.820015,969.2779536,1305.303379,1442.971692,0,936.5731527,85.37469767,0,76.13584352,1458.048077,794.0469308,739.4470172,1339.373705,1633.391953,1840.223832,0,0.321640233,0,5.354347231,2118.857526
1.73_196.1678m/z,196.1678029,1.73455,100 - 18.5,119.8514321,16.69046948,82.07015632,88.35188545,86.51416097,0.289520456,75.64120872,4.667990021,255.4333457,422.9611495,48.28187152,67.74160582,45.23223635,57.14308022,45.95433231,56.04796628,0.042111079,28.85712613,0,3.069106742,73.07637731
1.75_348.2873n,387.2504172,1.748833333,100 - 82.1 - 29 - 34.2,15285.19298,19986.2509,16845.40644,14563.27695,17030.69833,1398.575245,17193.5937,3711.407632,131.75732,1794.429843,32013.69948,13996.79983,20166.70748,12988.40536,17193.84596,18509.21189,1464.891967,1231.918266,84.89219775,1324.321519,17653.5918
1.93_385.2389m/z,385.2389153,1.926683333,64.5 - 100,24.89937908,5.719068214,11.74426555,5.630113699,0,0,10.7122591,0,0,4.494389266,74.04211238,0,43.88147763,26.68400642,30.12011306,6.069646033,0,2.196544943,0,3.688114184,6.341380608
0.97_809.2519n,832.2411008,0.966416667,100 - 78.7 - 65.9 - 31.5 - 18.4 - 6.03 - 1.34,719.7020921,2142.986925,850.0535315,750.9731267,1877.456297,20595.42874,9789.795319,9844.326404,4860.603553,12312.62495,2974.360207,1634.819436,1046.910066,2260.691609,7117.3352,6917.490916,10281.2194,6296.315836,10147.73128,1034.59721,664.0959938
1.76_276.2035m/z,276.2035094,1.755983333,100 - 0.166,794.1309762,671.8022992,635.0220917,932.4449943,1088.773739,157.2373849,5366.728124,548.7209365,404.6835865,1188.832249,1043.161175,479.6385175,629.368036,670.6494653,887.7740918,1061.768135,527.0608252,247.11256,180.5194859,360.2109208,951.1587204
1.01_381.3478m/z,381.3477802,1.0094,100 - 23.1,182375.9067,169516.5353,44204.31749,149317.7438,10530.96414,199.1300543,6675.580419,9684.205399,991.9713147,687.0663513,5824.303294,9736.577601,130584.5729,6681.061631,7241.313851,177735.744,1816.062516,56815.66613,1698.026364,1400.837457,173644.1022
1.76_465.8040n,954.6113843,1.763116667,100 - 56.7 - 29.1 - 14.2 - 10.4 - 7.06 - 4.2 - 2.42 - 2.39,25440.59424,10866.58726,13431.75056,11935.7262,11116.26053,0,9098.783675,8.654191624,0,0,11780.19369,17890.5176,10884.8114,12714.42065,9565.081151,10895.59566,0,32.59214867,0,6.470687756,7455.593859
1.06_228.2310m/z,228.2310107,1.058683333,100 - 41.8,2510.803254,1974.169449,2014.319355,2352.396612,1970.27468,5667.421806,835.7646592,571.427692,11781.35943,5616.617994,1087.751163,1409.649163,2179.885097,1161.234889,1682.970983,1641.664514,17533.14736,1878.408592,8129.509868,53591.49353,2080.503715
2.93_515.2701m/z,515.2700904,2.930083333,100 - 83.4,0,4.930217332,56.14064143,0,17.9965115,64.01705072,1.459076128,156.2932055,88.24178726,131.1759995,300.3871871,16.41786669,15.5220369,48.70411075,30.96899046,0.055333703,6.408690049,43.07429084,39.88041677,94.08083637,0
1.78_557.2890m/z,557.2890389,1.78455,100 - 44.6,470.890532,314.9843492,129.9116686,624.7856424,759.6945304,0,69.11050779,0,0,0,771.1275035,295.9976955,322.4940862,294.5263541,508.2188727,386.3087625,0,4.033959116,0,0,235.7509503
1.22_426.0346n,427.0418857,1.215283333,100 - 53.9 - 56 - 14.4 - 7.46 - 1.21,379.5799778,1436.445371,1952.416516,444.1353746,1802.840822,56.79057993,27217.80565,22574.83046,112.3899022,233.7586973,14302.37807,2673.576434,48.73011824,2623.423255,727.0944554,10655.7412,0,16419.87735,75.92602937,0,104.308904
1.18_553.2672m/z,553.2672357,1.180283333,100 - 48.7,29315.33547,8899.702006,10763.39556,21359.34528,17662.13106,1291.972152,6651.330388,11205.61519,341.238353,2166.582113,9124.414111,30978.43494,21315.77396,12948.63116,31830.58053,5877.143481,1181.272527,12156.24866,1882.646976,1689.341885,18475.02842
1.14_495.4467n,518.403268,1.1444,100 - 41.6 - 4.1,4984.482679,4301.301878,16202.65153,5742.14312,6575.130035,768.4500808,3569.647622,4512.5433,270.6552913,409.5507922,1551.422537,5801.7167,4409.962019,5233.625141,10059.10665,1687.743844,99.71800744,2491.47428,976.6312827,456.1321442,6347.298332
1.27_339.1921m/z,339.1920784,1.272416667,100 - 44,4976.14959,5615.407485,6910.089616,5454.261189,10315.49107,1425.643809,7072.05557,9369.684331,1145.532023,2686.91295,8620.016776,6425.027336,6869.917496,8312.664896,12082.83856,6105.54272,1698.724777,7903.035765,1352.63774,2676.452755,5158.536155
4.11_356.2931n,357.3011082,4.1109,100 - 24.7 - 3.73 - 0.15,107.977513,86.46450554,71.05985265,41.66115644,6.895042085,249.2377423,2842.15183,85.73192568,2943.51457,4954.272687,149.2569477,27.41162286,67.014377,50.76986154,31.66943269,214.4298664,277.631132,404.6675058,199.0692137,766.368406,31.54106687
1.73_235.0206m/z,235.0206419,1.727416667,100 - 4.45,70.95458213,0,6.219907039,135.6610901,335.7282535,0,62.14628169,0,7.026702673,0,39.67416316,14.36069956,1.539913107,46.95604708,93.70382823,13.34235827,0.363093602,0,0,0.00633968,17.37506538
9.62_673.1627m/z,673.1626564,9.623916667,100 - 20.7,0,0,0,0,0,67.57767017,0,4.267678911,0,0,0,0,0,0,0,0,0,0,0,0,0
1.99_373.1918m/z,373.1918058,1.99095,65.1 - 100,269.2828042,201.5712132,132.7699954,104.9644026,73.11081237,22.55654171,93.27789622,36.43531188,0,35.35382223,3307.699414,110.9681016,485.8044082,232.2470031,481.3535696,1423.003334,34.29687151,49.62909612,0,0,100.4567033
2.47_608.0588m/z,608.0588296,2.474833333,100 - 5.66,1826.405619,1425.525806,2390.33573,4436.765551,4149.84048,6790.126437,2325.311968,3875.936663,3326.37829,2939.854209,1765.025979,3525.619293,2886.397979,2170.236199,2988.75914,1650.066731,3893.871184,2834.088972,2485.605389,3350.419027,4383.658621
1.47_464.2309m/z,464.2308928,1.471683333,100 - 0.189,201.5089447,572.2058833,325.3375962,209.8008178,290.6731368,0,244.6587796,1193.767828,2.149206128,1255.74679,147.9059123,399.3592445,254.9531581,473.1610132,507.3408906,340.5948622,22.21476104,206.7545242,13.22783651,42.85453629,604.048162
0.97_680.7515m/z,680.7515273,0.966416667,100,183.9001665,0,0,46.20719304,377.1317339,0,0,68.14805202,0,0,0,0,0,50.78957357,0,82.73291315,0,0,0,0,288.0598293
0.82_552.4523m/z,552.4523358,0.824283333,100 - 6.92,0,0,0,0,0,151.0293221,2005.142834,18.60810936,14.13795875,1040.413146,137.749259,0,36.98551672,0,7.223701921,27.36065557,452.1847319,2094.750173,246.8720996,1822.470196,2.002114502
2.47_550.0613m/z,550.0613254,2.474833333,100 - 0.275,3782.721457,3062.743491,4504.147993,5231.436528,5073.036084,11979.57416,5092.693167,7503.348332,6496.13339,6052.873762,3943.444006,6359.147185,5423.575312,4013.917687,3434.072437,3681.065069,7383.269559,5954.852336,5072.55206,6901.864906,4792.883053
3.81_170.0487m/z,170.0487494,3.812116667,100 - 7.94 - 5.56,3283.32067,483.7836778,2834.345034,1276.927175,1257.64832,6084.312342,1819.082123,8498.967264,18308.90641,1708.849316,2070.640925,1265.96031,1760.275121,1212.210249,14.37340537,1513.095649,8388.944478,1050.906781,1220.736272,19434.43899,1665.58865
3.39_412.2678m/z,412.2677604,3.392183333,100 - 31.1,378.7315205,0.527166198,6.07597545,0,18.2891819,23.06892484,59.12770097,194.1367789,86.83211112,62.51605847,106.3578735,37.13386404,48.43033055,98.29145451,11.78143014,18.35944488,0,7.212504593,95.64756714,18.39493793,0
5.11_539.8923m/z,539.892301,5.1065,100 - 5.69,629.657716,181.1140164,450.1131755,258.6739654,244.5593934,0,0,15.20265574,105.335876,0,35.08400273,186.9732095,251.2661164,248.4667019,25.43746797,22.48048266,51.77856774,0,22.26348764,65.33081134,440.6052307
1.02_109.0649m/z,109.0649042,1.01655,100 - 9.43,62.13311422,64.2491561,16.49433589,90.35119981,36.56902328,172.9110324,1.322870594,28.9542724,150.593939,64.20869629,23.47709021,38.55934142,61.97884634,32.4266639,243.6366217,86.11167527,52.20314426,48.12196633,23.14997671,25.64603527,87.22290013
3.29_236.0430m/z,236.0430056,3.2929,100 - 30.6 - 16.3,15.64276049,1.787038831,1.645191711,1.643009402,30.77363667,11.46884223,219.720804,266.0167236,286.0411361,542.0248133,34.99015696,0.02024174,0.005498559,34.01653569,39.6172462,34.86649205,33.07895093,412.4528416,185.9456393,136.096417,7.927890811
5.29_457.1567m/z,457.1567214,5.291483333,100 - 9.6,92.45439818,232.1168328,9.373966276,105.8632243,74.55874397,0,0,0.047752801,0,0,0,48.33491496,39.93684485,187.433545,773.9999937,0,0,0,0,0,121.7692944
3.06_649.1867m/z,649.1867445,3.057933333,100 - 26.7,53.38731049,18.40587715,0,0,283.6403973,3.832896853,2.63553685,71.60305718,0,152.9925114,50.89506321,41.34749928,7.425533563,24.06952061,0,323.2158112,293.0811273,103.8361255,128.2314819,251.1576047,159.292575
5.03_156.0426m/z,156.0425595,5.02865,100 - 5 - 7.64,274.7144045,450.2323783,370.1262354,668.5883593,347.6028165,630.3372745,330.4451071,639.5118864,411.2913047,968.0896403,221.3675555,370.3644592,391.7495082,283.018402,204.8737052,270.3413223,726.3198678,943.7887198,647.4187866,555.3795708,304.6448262
3.84_246.6511m/z,246.6511039,3.840683333,100 - 3.17,0,0,0,0,0,0,0,0,0,7.971117022,0,0,0,0,0,0,0,4.444517361,5.219754859,0,0
4.18_116.1075m/z,116.1074542,4.182316667,100 - 20.5,358.3210092,351.1432175,427.2718262,256.801015,124.6957899,2310.767359,2310.913168,1040.599981,2090.141456,28.80274471,2741.387224,1057.735996,753.8558821,704.7615748,548.3897759,975.1691156,2140.981055,3141.904503,570.4992701,941.3200081,478.2416005
1.76_294.3148m/z,294.3147804,1.755983333,100 - 25.3 - 7,961.5011954,6705.215663,4269.194969,1046.154188,1818.372084,8.139945658,3044.885959,30.53291834,4.584237185,16.37708555,1720.945022,4087.452903,2581.171556,3616.092882,558.4972301,2654.641653,45.13275633,10.45779995,0.278981713,3.387964487,2005.448814
3.18_452.6402m/z,452.6402144,3.179333333,100 - 21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.15754923,0,0,0,0
5.48_647.0936m/z,647.0936057,5.4836,100 - 25,68.61804959,95.81448435,61.71895083,130.3971568,68.04436747,4.472189162,10.67275319,2.087756565,5.825658587,22.34544994,17.45873713,46.97079559,83.4076247,4.408145681,339.6397523,12.4641037,0.929650272,14.38059951,13.33110936,7.043159881,210.8512335
0.97_233.0375m/z,233.0375027,0.97355,100 - 10.2,1110.019394,958.9103727,4089.864688,451.3329783,1632.391277,1373.51843,182.4911011,1801.980608,360.365886,578.5470896,3145.399026,831.284784,812.0400824,1411.118577,519.6051585,2062.986867,2115.495536,418.1845776,1088.197484,1001.862751,885.0062535
2.99_174.1130m/z,174.113039,2.994366667,100 - 11.4,39706.105,67568.85433,26783.80267,62477.93767,35364.75366,67101.05896,143993.2533,43618.64337,132123.3873,214714.0457,85825.01121,38953.22543,73597.72705,20515.97733,55123.78879,42113.95998,118100.1736,90116.47272,46110.87819,48626.98526,36506.52158
1.97_651.3650m/z,651.365003,1.969533333,100 - 44.5,642.0234148,364.6427221,492.9636076,34.71037833,9.55315712,423.9110031,410.7362203,194.976319,39.85160263,447.8024598,280.5774066,1625.539749,5829.747697,8.332059475,331.7413752,0,0,103.3329051,0,0,7.919778074
6.48_157.1701m/z,157.1700742,6.479666667,100 - 2.07,561.7856528,449.4596747,447.3122182,399.6474279,1078.683807,0,0,0,0,1.508768651,0,5.24551787,5.118831041,192.0707269,232.966449,0,0,0,0.011581937,0.031486081,331.0780289
9.11_457.1691m/z,457.1691433,9.11155,100 - 19.9 - 6.73,129.9816981,151.4774947,36.82272065,37.03696995,20.61604843,28.07749776,35.75798508,33.39557549,184.9600531,0,6974.462455,240.0530128,44.3312955,138.9488629,11.63987677,0,7.487033441,0,6.208253082,55.39867572,10.25908877
7.27_147.0541n,148.0613966,7.269033333,100 - 16.3 - 2.35,1228.319281,2262.46717,2604.660461,1687.083132,1373.846988,5647.539067,1887.196051,3456.499603,3292.594967,2112.055454,2268.422892,2617.012739,2571.677982,1997.96244,1050.903997,1535.274759,2569.763513,2982.075626,2671.66142,2450.487021,1251.4023
0.30_867.6506m/z,867.6505586,0.304633333,100 - 66.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5574.95278,0,3993.28805,10187.86917,0
5.65_162.1133m/z,162.113258,5.654283333,100 - 8.65 - 0.919 - 0.039,245151.5449,213808.2848,199514.7279,157967.1337,163046.9811,395553.0585,177007.5999,414276.6052,263696.3353,176205.4689,124638.7808,154852.1274,134745.0261,171333.1684,75344.2547,245156.5759,400211.5154,241453.7423,340141.7501,366874.0862,184108.6041
1.03_611.4595m/z,611.4595461,1.030116667,100 - 66 - 82.4 - 85.3 - 26.1 - 16.6 - 12.9 - 10.8,40865.69472,58355.08945,57889.70805,36340.87183,76017.77252,4122.873856,52646.18519,74235.10006,4163.490759,35601.42722,77438.75533,64262.83843,44705.23581,51914.14646,72878.12187,44919.22868,20972.91439,74185.67083,10498.92681,22320.08524,45545.21446
5.04_701.4091m/z,701.4091176,5.042233333,100 - 46 - 15.7 - 3.16 - 0.0263,6432.760738,5917.19961,7100.80169,5648.568024,7214.696365,15641.61519,8075.298431,7777.154867,7739.757348,9438.523023,4637.426117,9387.398357,7693.28848,7086.25218,5267.571867,4459.096662,8062.00073,7695.333591,7709.560736,8569.639091,5657.824893
0.31_801.4959m/z,801.4959144,0.311766667,100 - 0.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897.963579,0,2319.906039,4616.966444,0
1.14_785.9816n,786.9888341,1.1444,100 - 83.1 - 84.3 - 69.4 - 52.2 - 51.7,2799.220639,2042.438408,134.1028216,2402.022829,2027.734043,0,97.40432437,1745.952228,0,347.909705,595.6195572,338.8864763,0,2327.000755,3960.491786,4628.264431,0,2267.407695,0,230.6755046,6009.268402
7.49_233.1153m/z,233.1153369,7.489766667,100 - 60.2,1442.176223,1438.603447,1206.798964,4005.081984,359.1232964,3742.399249,3512.971091,3512.817205,9227.102299,3333.291323,3619.236087,1478.540169,13875.58942,1333.076955,511.5321919,3782.975228,3201.9905,1589.929472,5548.387936,2607.456642,886.5408516
2.29_463.1604m/z,463.1604286,2.28965,100 - 21.3,0,0,0,0,0,0,98.68343589,0,0,0,125.5360881,0,96.19439454,0,439.1964499,0,0,0,0,0,0
1.03_534.8548m/z,534.8547931,1.030116667,99.1 - 100,0,0,0,0,0,0,0,5.955153297,0,0,0,0,0,0,0,0,106.2915302,0,35.2297002,0,0
5.11_480.8396m/z,480.8395518,5.1065,100 - 39.9,312.6191573,44.10613903,290.4548656,98.30387137,107.7423501,6.751494695,0.793475605,1.114509101,0.793537893,7.171811125,0.019079,42.49698316,111.4693115,106.5014393,0,5.199733831,9.546793339,0,2.822491928,24.75776688,188.3758101
0.31_581.2440m/z,581.2439933,0.311766667,100 - 32.2 - 6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22787.20675,0,11903.95674,15247.74411,0
0.41_838.6295m/z,838.629473,0.411233333,100 - 50.2 - 41.8 - 25.2,0,0,0,0,0,79915.30136,6616.220902,0,79319.1521,70189.60072,382.5003423,0,0,0,0,19.60109111,587282.5955,5605.790912,500005.3683,378674.9283,0
1.04_111.0804m/z,111.0804416,1.037266667,100 - 2.98,89.12796488,50.51180579,37.96970893,88.84732293,52.30044699,31.32748761,3.794421152,12.26657147,19.9464763,7.221495872,36.11772879,37.03389289,61.50351305,39.15747623,78.3211634,103.1169721,7.839009332,89.64979826,1.577457714,14.31975019,124.5526219
5.26_360.9971m/z,360.9971497,5.262916667,100 - 12.6,0,17.02798316,0.032978229,358.1701036,0,5.707953546,31.34993849,16.03913348,23.83981921,113.3713024,5.207306777,0,0,0,0,62.79823967,158.3778413,18.09529318,208.7893251,474.9365259,76.58212581
5.02_686.3296m/z,686.3296137,5.021516667,100 - 35,0,83.05304137,76.0215014,110.5192629,65.11533181,0,0,0.039973236,0,0,0,0,0,70.67658264,15.90526998,0,0,0,0,0,124.2309427
1.74_494.5653m/z,494.5653191,1.7417,100 - 34.8 - 5.1 - 0.135,1067.179559,697.4998241,23463.3891,26582.75057,21125.53668,0,0,85.97620691,0,12.84402749,25.7557006,0,136.5175137,33.49377128,123.6340657,202.2809764,0,64.82429561,0,0,643.9129157
5.51_567.2137m/z,567.2137023,5.505016667,51.9 - 100,54.74082303,48.73751606,35.31628102,73.55587894,20.44558924,1172.611197,276.6076055,271.8080405,132.6388669,15.5530716,551.5466415,96.12528114,0,0,408.7663809,145.9597144,712.1576101,296.7811542,146.2319675,69.79663788,486.035083
0.30_485.4132m/z,485.4132299,0.304633333,100 - 75.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28845.28563,0,23484.46495,12883.97632,0
1.14_829.4901m/z,829.4900652,1.1444,100 - 19.3,712.2280919,632.9458167,497.5403398,612.0067362,369.5644571,71.4931657,106.1243951,221.6814034,23.53813189,34.39729222,192.920919,226.7915104,274.1208108,564.1557172,876.2235239,375.4024245,29.83814517,322.8468051,88.1500298,53.04598262,863.2402108
1.12_335.2549m/z,335.2548856,1.122966667,100 - 38.9,42409.55513,24318.86705,28244.4436,32012.07056,40535.13696,3703.454315,17573.14202,13298.99673,1512.915078,3280.653619,23235.19723,34598.16447,23970.3004,33014.12108,34854.50913,19147.54003,607.8606208,15373.05998,2266.157261,3249.105815,25318.92444
5.56_146.1177m/z,146.117747,5.56145,100 - 8.62 - 0.778,17342.81366,14429.33374,16610.26045,12559.88203,10892.00034,29835.33263,31563.87673,16748.06969,20713.4326,27870.49081,5098.098135,5339.123009,7873.76885,7868.723515,6042.878686,5144.321335,8884.424673,5428.549675,6234.757313,9256.513809,4198.395104
5.44_357.3009m/z,357.3008571,5.44075,100 - 21.1 - 0.237,0,0,0,0,0,0,0,0,0,0.145159176,0,0,0,0,0,0,0,0,0,0,0
1.78_350.6979m/z,350.6978992,1.78455,100,205.3268911,60.00997991,98.44465831,91.28537929,55.2132326,0,0,3.051951432,0,0,0,345.4658886,67.30179179,77.08457737,23.17900635,0,0,8.809358016,0,0,87.90538805
2.47_285.0467m/z,285.0466542,2.467683333,100 - 7.39,2972.804531,2312.92384,2674.263827,5363.845609,5606.61363,3798.612055,2140.872691,1829.393685,3259.215492,1802.290343,2127.821225,5051.261586,3279.888416,3635.30431,3220.58786,1367.712681,2609.057758,1236.84978,2323.16723,2509.327203,4378.673283
1.76_546.3512m/z,546.3511711,1.755983333,100 - 52.7 - 44 - 59.5 - 39.4 - 23.3,17594.56251,7056.607198,3002.312453,6901.680132,10579.76669,20.22861045,7763.567254,70.39469481,12.09816982,266.9641632,13505.44935,5774.551505,13256.96049,4240.426388,7932.219727,7064.215071,67.43193849,272.5254242,27.81343589,26.21091328,7580.660037
2.66_294.7528m/z,294.752789,2.6598,100 - 19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99500754,0,13.85637251,0
2.37_834.4683m/z,834.4683376,2.3677,100 - 38.9,288.8121641,0,0,130.2010002,0,0,0,0,0,0,0,198.4257197,0,125.6117773,244.4212049,0,0,0,0,0,0
8.33_110.0824m/z,110.0823602,8.329066667,100 - 35.7,285.9083781,261.191537,96.96903007,109.5687613,55.17499244,83.24288883,48.30845124,49.3696413,2.303536133,60.00188853,140.7609918,70.89233805,177.2616358,91.09038834,75.92716608,140.1131294,326.2269063,130.0414102,113.2271444,82.38043322,98.07557252
1.14_779.4046m/z,779.4046002,1.1444,100 - 44.3,1167.210908,1018.159477,531.0083115,1133.870291,1234.969793,68.18322598,575.9827418,1331.99649,9.660658741,9.747500554,979.5209359,845.7581857,627.6198426,1297.149665,1700.536989,670.5032802,2.977227797,950.7670524,53.2029195,211.9783713,1827.814336
0.25_690.5320m/z,690.5319719,0.2475,100 - 84.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11631.76962,0,10234.41827,14834.04489,0
1.75_393.2854m/z,393.2854386,1.748833333,100 - 57.6,3075.377777,3553.948026,3084.599991,3651.7146,3894.430042,423.5389035,3948.520035,895.4861665,14.81376815,404.7522845,4244.83552,2870.405068,4481.33606,3938.046765,4188.88585,3227.672225,666.4918828,550.2323524,45.27075401,717.3058994,4431.412396
0.90_442.3023m/z,442.3023201,0.90215,100 - 6.18,0,0,0,0,0,252.8735805,2110.062975,0.240899494,255.6358026,695.9223902,11.89902613,0,0,0,0,4.793949876,296.8457019,760.9361069,328.8370819,1268.403097,0
3.26_333.1621m/z,333.1621222,3.264333333,100 - 31.2,450.5723225,582.1828234,179.4377054,450.1180846,270.5294798,2621.175259,1350.170762,1615.976872,1031.728342,439.1466394,498.4222188,1190.485331,739.5891229,800.1617966,372.4282515,669.5086984,663.022103,233.0887237,949.3131601,619.7713346,212.4167153
0.96_198.0104m/z,198.0103741,0.959266667,100 - 21.6,0.073695818,0.373206531,0.01204448,0.000404007,4.162914441,0,0,12.7138737,0,0,1.466038497,0,0,0.952132337,0,0,14.09472312,0,12.18809583,49.53845898,0.155113238
4.88_224.1289m/z,224.1288894,4.878683333,100 - 44.1,1967.528639,1106.350586,1529.949883,1605.91892,1394.916462,1872.505803,1956.562077,800.9931696,1987.681416,6850.166831,2963.206363,1873.288848,2006.609397,987.4683206,2343.198035,1997.629404,4304.413457,2799.524766,2652.28742,2139.53937,1700.531497
5.48_393.1971m/z,393.1971333,5.47645,100 - 11.7,0.435909209,0.02008125,1.457475578,0.076279711,0,3.516198922,2.063861205,14.550525,0,3.133579675,15.10618629,0.024128458,94.745728,9.746745426,0.409358676,0.635346758,0.044356564,14.27883931,0,4.478441643,0.021995586
5.11_443.9141m/z,443.914108,5.1065,100,460.8568962,134.4760104,385.4296306,180.0732274,177.018414,0,4.674895313,0,49.328419,0,29.55786971,161.8800475,197.1700021,180.8974574,11.82650874,11.58680852,13.03447761,0,1.635145501,18.14528526,315.3511625
4.49_694.4951m/z,694.4951061,4.488,100 - 47 - 7.13,0,0,0,0,0,210.1814583,169.9129629,66.91774398,64.44050994,0,77.13485623,0,0,0,0,0,22.49350414,845.2238818,0,258.3341384,0
7.48_341.1273m/z,341.1272821,7.475483333,100 - 33,1063.870037,898.3610851,976.8271617,703.8984823,282.029599,4253.155851,1047.684994,3522.930973,8315.588694,4255.463577,1180.232828,2209.673839,3509.639141,709.2492553,226.0161583,942.6872498,1320.904116,1739.284909,2024.623479,2247.995383,315.2930163
1.01_746.4284m/z,746.4283539,1.0094,100 - 3.31,1456.241185,1723.866875,1392.460044,1088.742192,3149.36736,0.168199471,0,0,0,0,135.3967104,91.91475525,0,292.0886992,202.3090205,2155.786519,0,378.2545088,0,0,3053.015689
1.73_715.5215m/z,715.5214641,1.73455,100 - 68.9 - 65.5 - 34.4,9576.467141,19212.38178,18499.0441,9649.300833,11085.09052,152.2558527,4821.009695,2914.362377,82.58935737,2005.518497,5889.473482,7225.221603,6661.346168,9005.597528,17127.2034,16334.93591,548.9282562,8729.242215,31.47037134,423.6574258,17365.69327
3.47_337.2481m/z,337.2480882,3.470733333,100 - 35,118.5900596,80.56187561,142.1056137,83.99109648,107.5756048,69.5660052,1504.383544,211.2918842,1178.796421,576.1537347,297.2197102,80.21007811,111.0426612,325.1990082,147.222595,200.4482336,55.19625961,243.2121766,192.6889482,173.0802598,43.72337931
1.14_808.4352m/z,808.4351973,1.1444,86.7 - 100,566.6023573,327.8034051,7.001547129,459.2797037,333.6625527,0,8.851095769,123.8660309,0,0.449389202,110.696311,29.63725349,45.37584573,635.9085979,894.0934315,482.796091,0,453.4547399,0.005462286,0,615.2543371
1.67_289.0149m/z,289.0148819,1.670983333,100 - 5.63,0.377932307,0.434034228,2.079193985,1.761077136,9.851352568,0.402804468,115.8915945,20.64633861,0,0.00373876,1075.250044,89.80417153,816.5678964,0.447945045,877.8710312,15.81043444,68.13773558,36.74477954,72.69617215,17.85701297,1.064680998
7.67_331.1503m/z,331.150341,7.67475,100 - 27,828.544697,2359.66604,856.6892775,1070.221796,452.8005649,1216.096233,684.7874988,1470.936987,1024.764907,669.1616634,2069.229619,1416.547054,1506.957797,1087.936118,545.6433108,2197.758157,3440.924976,837.4217779,2609.496228,1599.305556,1273.345155
1.18_779.2824m/z,779.2824103,1.180283333,100 - 62.2 - 54.6 - 19.8 - 6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31_547.1442m/z,547.144205,3.314316667,100 - 17.6,79.07020629,8.772725722,62.13048196,0,0,6921.402525,183.417919,3365.304609,1326.353377,286.6276261,1.705247045,876.198667,1072.141073,79.44613604,0,0,0,932.9735813,0,0,0
