variable_id,mz,rt,isotope.dist,P201,P203,P204,P205,P208,P209,P210,P202,P206,P207,P11,P12,P13,P16,P19,P20,P14,P15,P18,M70,M66,M67,M68,M69
7.45_190.0741m/z,190.0740546,7.446916667,100 - 23.9 - 0.763,157.6992289,48.55000244,82.61636641,185.0695786,190.2575652,102.4927995,300.06786,175.616621,182.845231,57.24239674,214.1456657,54.02233169,107.4383369,84.48989794,123.3091749,86.51324526,14.93879592,166.6717693,22.9569527,49.38588547,126.8275973,81.04118369,59.98440284,19.7798531
5.28_84.0813m/z,84.08132472,5.284333333,100 - 0.193,70.04653662,0,35.36191135,80.39216138,0,84.54691805,53.73623568,0,0,0,0,3.64979523,13.35369659,0,0,0,0,0,0,0,0,0,0,0
12.52_114.1030m/z,114.1030344,12.51916667,100 - 8.5,392.8416897,461.0935063,255.4324527,348.1151142,395.7077462,286.3458531,359.9069813,155.7082706,152.4583883,147.1443598,379.9854241,303.7197059,355.2979834,305.3820718,283.0257756,348.4110207,66.84761322,36.24345181,48.31395926,214.9664632,65.81802597,26.86176988,32.31563637,76.80580548
5.53_155.3927m/z,155.3926682,5.52645,100,0,0.022844552,0,165.7716754,0,0,1.928315931,0,0,0,0,0,0,75.7542572,48.21032685,0,0,0,0,0,0,0,0,0
3.61_208.1326m/z,208.1325637,3.605716667,100 - 36.1,88.48539068,40.295007,37.44845145,50.63479897,90.66085811,26.54787563,61.17693296,41.2242809,59.06881141,45.96820527,57.82827106,152.6505668,76.83777229,52.76332755,39.06797739,28.47618952,25.42550406,52.72652324,16.155343,62.39201641,23.97830519,18.84111411,14.75022205,29.83759905
1.20_202.2547m/z,202.2546683,1.201,100 - 18.3,11962.83733,12293.6349,15940.29349,17423.02263,8428.148334,3349.459965,0,9.655063003,0,0,12804.5534,10278.39706,100.4182956,2095.871156,2076.170935,0,18.58547042,0,0,0,0,0,0,16.42072406
0.92_368.4208m/z,368.4208164,0.923566667,100 - 14.4,118.545343,0.492931819,31.53398535,113.4668238,84.6741388,292.4774651,118.7833929,10.78420255,18.64264242,30.62870744,100.8870468,17.86815143,13.30396862,466.7458,573.4364957,8.568381399,15.07097055,22.65295968,35.5550259,1.205166957,12.81740735,25.63844034,15.39102623,31.12108818
3.38_285.3900m/z,285.3900334,3.3779,100 - 45.9 - 9.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.28_265.0504m/z,265.0503616,17.27771667,100,5924.888491,1016.205739,1563.514509,1278.08617,5969.471663,1780.495334,5934.779278,7470.125726,576.7030416,11105.21328,1068.10585,970.8038172,1009.557222,739.0570324,983.0354664,1644.289285,3161.476164,6962.127017,0,8741.682937,6200.863835,383.7266576,4775.719437,2239.018802
15.80_239.0014m/z,239.0014199,15.79835,100 - 13.4 - 5.9,76964.25246,102802.9644,67592.96043,76091.94393,74969.98036,74242.26548,70912.29265,47696.62297,48807.40603,38642.62055,89932.32907,76285.3366,94078.24456,87450.7907,71699.83789,81184.4954,31263.42385,27681.56699,31791.46891,46335.16375,32118.37121,33466.70442,32285.7448,30273.97436
0.31_705.3336m/z,705.3335617,0.311766667,100 - 33.4,135.5997093,17.21403118,620.5737667,0,1077.765936,82.6663258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.93_319.0910m/z,319.0909571,5.931583333,100 - 20.7,416.3233868,59.26146384,7.856930927,280.6222965,282.2514247,386.4750806,330.0604658,378.6415414,35.83562479,758.3422595,440.5725172,15.02076897,480.1936145,290.0002618,338.0410993,274.6789401,13.78331497,1029.681,452.5701934,670.3608985,366.9647742,418.9991381,433.8610563,359.6706429
1.78_571.8961m/z,571.8960833,1.7774,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.674072266,3.072265625,0,0,0,0
5.12_284.8832m/z,284.8831651,5.120783333,100 - 1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33_998.6373m/z,998.6373299,0.3332,100 - 58.2,9146.376506,15707.201,3992.200385,4298.781677,11340.95759,7748.864814,0,0,0,0,126.9883099,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97_286.9985m/z,286.9984566,0.97355,100 - 11.9 - 4.89,0,67.15372151,1.635331402,9.865378217,0.111166249,6.586674585,1178.339557,349.1220541,107.6291199,184.467392,1.282072448,686.82723,296.3423377,203.260851,254.9423038,185.6112947,91.64538574,76.92369127,36.33920312,870.5092146,72.02759521,19.12809753,78.40332055,83.99436643
0.30_648.5406m/z,648.5406474,0.297483333,92.6 - 100,3122.666165,7477.587881,1567.806251,1345.295917,1220.616254,6020.942696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.59_278.1435m/z,278.1435135,5.590016667,100 - 14.4,459.4481656,163.8121392,304.7055866,507.2551531,855.46035,241.3863694,356.6498121,54.38534546,52.64959744,26.65231721,537.1714059,378.8418122,312.0355565,516.3292344,159.1339005,494.2556744,26.73847688,101.3264158,52.70004738,37.56336038,34.01241097,25.68163145,15.77083578,37.70730359
1.76_495.3410m/z,495.340977,1.755983333,100 - 0.127,2.478871014,7.852517287,3.581920891,2.386371789,1.849704207,2.711015422,811.5830529,564.1405052,1782.421349,2861.151006,0.595459182,28.40262007,813.9901425,982.3616282,693.5923392,859.3744891,2047.512309,1220.196729,1621.726761,523.8453852,2897.479731,2342.497175,2563.010961,3057.517076
4.22_509.3693m/z,509.3693426,4.217316667,100 - 61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.36_242.1260n,243.1332386,3.357166667,77.5 - 100 - 65.3,8684.501967,4777.615401,3497.910322,5688.512007,8111.722515,2913.707346,6123.00509,3547.991324,3414.493864,3215.101648,5836.329099,7018.780248,8741.272475,8077.851991,8526.364831,8260.667767,4728.075029,5232.747391,3299.694128,3586.927025,4730.996238,2337.614835,2204.468812,2737.691941
5.47_888.0079m/z,888.0079023,5.469316667,100 - 16.8,25.90997338,37.74621582,34.06109619,45.08346534,56.33905005,51.4410708,43.37347364,127.1312869,114.5795591,77.47763062,54.30847168,97.50692857,33.08660913,49.86956772,33.03509521,55.37847924,125.9413455,343.362486,85.05969214,68.7735287,113.1050098,64.97006226,68.29501319,154.7285159
1.03_341.3034m/z,341.303444,1.030116667,100 - 28.1 - 1.9,1328.812073,1349.559364,1697.255663,2232.090511,2219.051828,3571.416171,5084.637771,19098.03677,36232.84639,17637.66061,1864.55995,42543.8497,30586.46672,27297.26041,27436.42341,29085.78966,49070.491,36528.5744,72209.61327,18804.9073,15145.22712,27397.43292,14505.96367,25448.06318
6.98_836.1905m/z,836.1905172,6.984783333,100 - 31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.94_207.0902m/z,207.0902001,7.937566667,100 - 4.75,104.6587593,161.018043,262.7044146,86.45316176,100.8140772,77.64808612,118.1398834,155.4596853,80.41723702,113.7264993,100.4836765,134.0188534,115.1130844,76.57818534,108.3114181,77.12270312,118.267566,75.30582581,59.65635062,114.467957,50.01861279,26.57774497,20.83114126,100.1395151
0.33_224.0626m/z,224.0626316,0.3332,53.7 - 100,3590.895308,3674.838006,1206.934904,741.4380126,5512.73261,5135.133792,36.50856016,98.75671743,101.7844759,84.28933098,128.8596192,24.3146742,46.16040708,34.52741403,53.16316176,63.5800709,11.46324744,93.16769658,89.70916983,70.83878666,115.0998867,102.0369661,100.5569597,87.02206523
0.29_733.4557m/z,733.4557168,0.29035,100 - 56,17663.73211,37413.13914,9821.939515,4423.996544,21966.70663,17338.59765,0,0,0,0,78.992251,0,0,0,0,0,0,0,0,0,0,0,0,0
5.70_220.0706m/z,220.0706105,5.697316667,100 - 45,131.5554971,55.03503799,120.8321977,96.10323499,151.2246328,89.49248865,176.3384847,94.43010121,81.27900137,97.22271442,273.8339969,792.67792,12.38536401,292.9642914,147.3797617,108.8884383,118.5692849,139.9611484,255.7178407,163.5887302,336.3647924,64.80716607,31.68909268,72.65954711
1.35_428.2010m/z,428.2009734,1.350983333,100 - 8.84,0.094894765,0.030187908,0,0.328671203,6.890789995,0.201253846,12.87707281,6.284144648,0,11.5057329,6.910309783,14.6407639,21.29943554,0,11.14263017,12.74097474,0,0.004064974,0.119288405,1.77150066,0,1.676432608,5.229372371,7.909341743
1.17_622.3162m/z,622.3162326,1.173133333,100 - 26.3,31.22997143,5.067051263,0,3.639038086,5.158531636,2.893842478,64.11153203,303.9774948,11.74717405,176.1229193,6.066301638,993.2713038,84.54628936,76.43669986,84.93535266,58.61732388,685.9820184,914.0077469,1382.881042,1.111137901,32.0876137,1.269904317,57.14405345,18.79189868
1.16_477.2615m/z,477.2615453,1.15885,100 - 0.852,15.72546569,5.994665938,2.096832069,8.743100005,22.9444563,8.753739258,75.40343635,126.5153158,63.4663334,142.9527383,14.09665148,382.7186909,42.56465446,53.82329039,78.74071555,93.16987434,188.8968835,195.0078353,206.18485,119.1966844,79.61197249,62.45296665,284.8326675,88.67677237
5.53_198.1480m/z,198.1480222,5.533583333,100 - 23.8,53423.94281,56332.5577,78208.3075,37412.47129,56888.98152,33637.72476,50578.48674,20823.69033,21661.53733,17543.65426,49585.37715,46969.34239,55970.03051,34045.64858,24915.13615,45387.51944,11805.98287,17718.77835,14374.4485,12419.2498,9558.633542,6787.85389,6587.608069,8293.616178
2.78_184.1327m/z,184.1326948,2.780816667,100 - 32.4,1544.356133,431.2666629,1938.390851,452.7030035,323.4454973,113.3320064,1131.619824,1159.222477,1474.619739,821.8636496,2268.393121,1743.045902,3497.928423,1745.954276,1176.807681,687.2200111,1267.773344,1663.870735,1332.882008,1221.723781,1183.188327,508.878921,938.3035245,1140.508456
2.66_100.0764m/z,100.0764411,2.6598,100 - 2.17,2.629008464,0.774169447,3.011821288,0.352644517,0,0,0.329383192,2.150882823,2.975430657,0,0.283341001,4.690899754,10.84250168,0.586372226,0,0,0,0,25.84032237,4.65E-05,1.657912055,0,1.687877625,4.705530397
1.04_407.1051m/z,407.1050867,1.037266667,100 - 10.7,0,0.084612221,4.475929831,1.292413239,17.32302443,0,653.0357471,839.4201347,616.6098972,208.9333277,21.02042113,3135.935584,4756.188322,2965.299667,2783.576401,913.7502279,1441.972479,985.461096,2054.098523,830.2472876,218.5142069,228.6102905,297.2358541,357.1868693
0.67_873.2633m/z,873.2632954,0.667883333,100 - 80.1 - 67 - 26.6,1286.684389,1555.251046,1988.983975,1276.290087,5691.314152,6406.346815,0,0,0,0,863.6474717,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32_509.2510m/z,509.2509936,1.322416667,100 - 3.05,2.921627947,0,0,0,2.324081361,0,21.40148903,66.39722485,168.7594349,144.8485481,0,9.176237129,393.1792619,42.06954046,1.983483857,97.76778682,293.7986546,275.9132804,185.5114627,63.04852502,113.3580819,85.53112919,120.5241814,121.1288437
0.97_588.4465m/z,588.4464607,0.97355,100 - 84.7 - 34 - 18.2 - 12.9,1303.300138,2000.679287,1971.532469,2093.858195,1721.249418,1591.978359,36802.62233,18267.57336,37403.59753,41037.28784,2528.4052,59119.54066,60865.73181,407738.4581,34834.02321,64733.27734,71259.11406,71030.18001,46510.00712,30857.70849,75214.54693,87906.5957,67223.63233,86546.40036
1.31_256.2992m/z,256.2992417,1.308133333,100 - 18.7 - 0.912,361.2563886,21.10026942,186.1431997,1.251989815,317.2760513,16.79731503,76802.01438,133755.1401,19107.68669,55785.18819,0,13582.85915,18345.22885,2496.220609,2923.03991,793.2682089,4589.606372,8209.704266,1905.767305,35578.31576,88236.35669,2938.343602,772129.6575,9338.481017
5.10_735.8443m/z,735.8442655,5.099366667,100 - 6.39,6.694825659,9.597234298,0.006417316,0,3.075830115,0.489010783,11.41468001,0,0,0,0,3.309509277,2.822482105,0,1.136169992,2.074191421,0,0,14.76550269,1.447032842,2.793465221,3.328048611,1.6043296,3.440415187
0.31_659.2940m/z,659.2939943,0.311766667,100 - 15.2,325.5434582,102.8302007,685.5841069,12.79812622,1069.9533,13.79329977,0,0,0,0,8.377350092,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65_179.0274m/z,179.0273986,0.646466667,100 - 15.6,9429.880415,6876.63146,11348.77413,5337.567464,11550.52117,5103.528602,33.83325149,0.059313583,0.110100751,0.056485712,13058.37843,2.528285004,1.764822755,2.360542791,0.942154858,1.575359399,0,0,0.006811763,0.991881335,0.000691044,0,0,4.35E-05
3.23_429.6461m/z,429.6460812,3.228616667,92.3 - 100 - 39.7,3.542704905,0.718052406,27.257655,30.15383856,24.0303434,5.055234707,2470.376086,13.46311728,474.149396,4.656811147,423.8108703,95.02693431,19.37302349,15.27159347,6.622932283,13.90173371,8.757433218,20.26413664,76.89971831,9.212379101,4.751796704,100.8241642,255.2766215,84.05075613
1.14_586.2944n,587.2301313,1.13725,100 - 43.4 - 30.9 - 6.45,799.2849495,56.83830036,58.09518889,660.1544642,627.1602653,346.2041312,1138.354009,1248.695262,3109.263144,537.2805193,529.1988686,9871.267488,1627.795995,1677.210841,624.9840991,1275.084813,4446.217215,4314.139507,1650.792132,523.300275,2649.976451,2763.344497,2856.960293,3393.466151
3.15_800.6002m/z,800.6002274,3.150766667,100 - 59 - 7.36,433.1301288,751.1630005,913.1103557,2099.96769,976.8083838,767.1867126,567.1304452,1061.116055,1086.019863,514.2849965,1753.510853,1406.371703,3813.957104,2101.059149,2308.566685,2006.679815,792.5927721,1288.857328,857.6557674,2401.524459,810.9327643,619.5780165,220.8529454,1066.063702
7.62_333.6257m/z,333.6257045,7.62475,100,237.4719158,0,0,0,347.7300724,38.2469465,46.04802379,31.28883955,0,49.05152554,361.8219703,0,416.8495006,69.70565789,279.3761017,46.35540875,0,2.641769409,0,188.4379282,0,0,63.06173077,0
0.30_442.7920m/z,442.7920262,0.297483333,100,20.98589848,52.29707154,199.1680913,5.061157227,94.3706844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.45_199.0713m/z,199.0712879,6.4511,100 - 6.74,0.872305099,1.376032737,4.299716436,3.604190947,0.953751803,10.56437645,1.959363911,2.288886436,0,6.820348729,1.038126345,5.91713793,1.779693909,1.469959327,5.181216609,2.030873843,0.096359098,0,4.231091285,8.929101288,5.709581596,4.954734663,2.993791851,1.819719249
1.75_952.6864n,477.3504694,1.748833333,100 - 0.171,0,5.248550355,0,0,0,0,778.7932272,660.1079742,3197.446717,1364.236907,0,87.20605295,968.0073697,1445.343375,2840.97828,2364.388081,2017.276297,2061.481046,1452.428102,747.8187622,766.9670526,622.4922817,535.9420704,653.921478
1.77_580.8537m/z,580.8537111,1.770266667,100 - 56.5 - 11.9,0,0,0,0,0,0,0,0,0,0,0,0,18.24438405,0,0,4.69406116,0,0,0,4.489013791,0,0,0,5.156158328
18.10_522.5965m/z,522.596487,18.0958,100 - 35.3 - 0.227,3641.585198,4079.002978,2625.025751,3057.396029,3480.773393,2639.151131,3419.386415,1421.112034,1379.86899,1274.376138,3347.02285,2889.087267,3523.846209,3044.261023,2846.083823,2677.82452,955.9849133,964.4842242,879.4398797,1781.158187,1071.250759,916.0567661,957.0248964,1145.633224
1.73_358.3659m/z,358.3658891,1.73455,100 - 9.97,0,0,0,0,0,0,10.70706984,39.50413913,526.181056,106.7623371,0.001469626,0.103543569,172.4965359,103.8084972,147.760862,159.6640975,60.03389571,96.46624047,203.5144345,22.58504157,91.58846774,61.07087112,31.12244775,141.9175571
3.02_174.1825m/z,174.1825251,3.015783333,100 - 0.57,0,0,0,0,0,0,0,4904.963022,0,0,0,15540.57517,87.26925695,0,0,0.013100254,0,0,0,0,0,0,0,0
0.33_276.2610m/z,276.2609783,0.3332,100 - 25.9,186.2495045,274.8277837,565.8789059,105.9191781,1100.763556,95.94252682,0,0,0,0.087456911,0,0,2.991045891,0,0,0,0.573037828,0,0,0,0,0,0,0
4.84_190.2170m/z,190.217009,4.843683333,100,34.18216729,0,15.17968738,0,254.9363632,0,40.13170636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21_411.0954m/z,411.0953585,2.211083333,100 - 15.1 - 0.173,0,0,0,0,0.158969214,0,1.248650725,0,0,0,0,18.63959155,53.15225339,9.902168558,6.999625066,0.323247413,23.20245737,27.55743685,12.86788728,0.028074797,0,0,0,0
5.52_425.1096m/z,425.1095945,5.5193,100 - 23.3 - 17 - 2.31 - 0.75 - 0.622,339.5901055,5.76788409,55.22132615,338.2610913,1158.244707,128.3862987,286.4037198,1034.489404,575.9345271,85.14857507,294.0948722,598.9313191,514.8904809,262.3591234,156.4737579,113.4275005,418.5348524,2205.806484,557.5966836,300.5040652,850.7452472,447.7833874,674.5803252,1136.347842
2.21_409.0971m/z,409.0970686,2.211083333,100 - 15.9,0,0,0,0,0,0,1.216534305,0,0,0,0,1.849897975,35.39838891,1.335762091,7.512660558,0.100954487,0.019904712,0.29758963,0.008734567,0,0,0,0,0
0.96_721.5094m/z,721.5093649,0.959266667,100 - 74.2,42713.75232,36432.99812,42158.79874,50648.43685,37259.30493,41657.79603,12055.12613,8331.745216,9417.564603,13173.93912,40216.15739,13552.91904,26843.59886,15290.15623,15795.35415,16062.64797,19322.79102,11752.40233,13102.21766,9406.565974,14068.8718,13178.37861,14977.12543,13016.08773
3.09_202.1435m/z,202.1434897,3.093633333,100 - 31.8,3928.456644,1921.16472,5139.848865,2921.752095,2376.687213,1318.956875,3474.662302,3492.137882,4036.668173,1831.293024,6225.129549,11373.65553,8614.155353,7777.676216,5126.509805,3943.991731,5857.802305,7923.871606,4165.009549,2263.973111,3524.443622,3153.709398,2755.251633,2286.397667
0.98_723.5698m/z,723.5698343,0.9807,100 - 69.6 - 63.2 - 52.7,1021.151034,1409.378775,593.3303823,1596.501979,1137.749757,1195.2211,14921.02984,9805.954897,10602.82331,11434.30957,1883.135716,23672.18216,17882.95291,36807.75732,34119.7743,25485.45457,18191.26535,14198.7806,15657.11491,7945.357277,10493.8326,11516.78472,11792.19656,14390.00174
1.21_378.2256m/z,378.2256028,1.208133333,100 - 0.736,8.917993072,4.682347856,11.48284061,7.293196336,27.16246456,4.722867893,50.20201011,20.98760185,7.461774922,76.36877627,17.16965041,90.85959314,13.84127822,43.57710829,53.02696424,9.907145376,16.24510362,29.60806669,88.63417892,58.34595903,30.48810802,46.97402942,50.19181919,64.89858778
15.12_403.3027m/z,403.302661,15.1155,100 - 20.1,95.93062316,0,1958.968523,1202.35946,298.1170394,823.5801356,649.0984015,1591.500197,242.418089,552.5236073,1.929580688,0,0,0,3.548773643,137.2627677,2.661056519,611.5625031,5.064720956,292.9329641,1054.599397,415.8374197,53.2660673,115.4431455
5.90_109.0766m/z,109.0765921,5.903016667,90.6 - 100,68.22671109,178.7722256,101.2618985,186.7332385,177.9301687,130.3750599,187.858171,65.44794434,46.77728271,36.00572237,109.4905721,59.64553215,111.8072072,133.2096351,139.7821732,50.77763416,6.689983368,28.53288275,0,1.59532541,0,0,0,0
1.76_287.2466m/z,287.2466341,1.755983333,100 - 31.8,2.437848103,0,15.23799131,0,0,0,277.8683223,384.7153056,584.3345405,728.4286806,0,36.73090478,390.3755614,564.140071,563.3214637,498.7601722,655.4754069,429.3393863,526.1181756,1241.456363,401.427837,422.7835683,379.8524078,365.1396875
1.01_632.8784m/z,632.878428,1.0094,100 - 61.5 - 37,0,0,0,0,0,0,0,0,49.03085375,116.5236197,0,36.25610352,0,16.60522413,19.24209571,10.49450684,124.0234985,57.51318312,173.8059072,16.26885986,40.13671899,103.7794194,26.32705712,27.79284668
1.04_629.3567m/z,629.35671,1.037266667,100 - 0.87,8.864705248,0.276157361,0.948750982,34.34525656,8.272612055,5.369465771,213.2944743,622.740175,688.8146104,265.1271092,1.024502198,1172.094987,617.4845825,335.7517774,284.4085151,490.0193456,241.868031,87.97990938,285.145499,208.2529117,595.3632703,460.4785552,779.7825882,829.0254962
1.01_434.5077m/z,434.5077333,1.0094,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.80_440.3118m/z,440.3118282,3.797833333,100 - 27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.07_502.3586m/z,502.3586026,1.065833333,100 - 0.185,513.6799603,416.033746,19.85297154,172.4727132,511.5462569,488.0389155,566.2976204,570.3542638,832.5401727,818.4960598,823.3159552,2544.785002,513.7309247,1159.093199,767.6471119,770.4987724,962.894446,837.2779776,2052.585989,886.1276923,593.8223836,540.3381411,815.2783152,581.4240381
1.90_590.3887m/z,590.3886855,1.898116667,100 - 56.4,0,0,0,0,0,0,357.0720854,0,5.90944695,3.342022388,0,11.54077028,605.7313305,105.7779261,274.8915267,778.3147686,10.41640249,37.14523536,18.85689387,0,0.337620761,0,0.250105693,4.060993403
1.76_924.6088m/z,924.6088305,1.763116667,100 - 78.1,0,0,0,0,0,0,2759.141429,1719.966393,2248.251379,919.3413506,0,6.094665527,4844.92869,2609.169564,2616.24654,2772.934045,2454.975605,1353.05277,1602.791874,1973.467802,1499.499686,844.5779233,1809.663493,2633.258497
1.73_170.9578m/z,170.9577671,1.73455,100,0,0,0,0,0,0,0,0,24.03128052,3.17868042,0,0,0,70.55863631,227.1473406,3.421218872,110.5176822,114.4429961,32.25092969,0,0,0,0,0
1.04_409.1992m/z,409.1992106,1.0444,100 - 20.6,31.9113974,57.99014006,133.6334414,48.4666348,55.12361608,36.97879936,4.058947824,282.5325921,498.9561925,178.6420721,179.4393662,1033.032324,549.5422377,34.39183894,131.5126533,117.8035493,339.9901065,151.4534938,997.7362383,554.4353758,50.307222,185.2415866,274.1700865,225.0914265
1.02_385.3406m/z,385.3405849,1.01655,100 - 1.31,505.8912757,161.9012239,1228.425909,1272.130082,128.4641247,41.88326027,917.078669,719.5135313,2006.8142,1499.325652,315.6992523,2774.811535,1953.247582,2675.409883,2665.983761,261.9197088,2133.096789,2372.803228,2603.845919,960.5586094,939.9130213,1570.570273,984.8851751,1800.79398
5.49_373.0727m/z,373.0727023,5.490733333,100 - 18.6 - 7.79 - 4.44,152.4096212,17.71447638,61.90999487,127.7125707,293.5792056,322.3637869,231.0096084,1283.358511,945.4099099,271.212663,59.29257897,1334.27708,95.73146607,330.2191447,48.37515053,113.5733158,762.9320824,2549.545613,581.6412025,403.8761439,961.0725608,501.6870821,627.4066736,1443.904733
1.27_434.3983m/z,434.3983046,1.272416667,100 - 34.7,0.73534603,0.250630569,0,18.70707549,98.3869385,1.092021186,280.1445366,181.206192,950.3771598,469.0390199,0,1458.216694,617.6175545,961.4055922,530.6881636,799.6785937,753.7873411,1074.627352,1443.610556,364.8203208,479.6362661,558.0923764,486.2245217,580.1298834
1.05_937.3970m/z,937.3969786,1.05155,100 - 72.9 - 35.9 - 8.61,1.159773582,1.670623904,2.011857994,3.793584878,6.876439272,1.388112195,7.323326349,16.05920748,27.81103561,4.863085772,8.361513537,45.84195887,40.21300853,1.911656125,2.821472493,10.87554261,21.46176046,8.260722748,88.38576906,12.04014649,3.717634604,32.16639458,16.75176497,13.5324681
8.37_412.0846m/z,412.084557,8.371916667,100 - 16.6 - 7.48 - 2.26,173.3763024,0.065531137,0.356392017,0.939539252,2.482558141,2.725308832,124.4458298,4.702893397,0,0,0.277650099,0,118.975295,0.085438126,0.220373368,0.198839802,0.094443402,0,0,0.663407735,0.424529353,0,0,0
3.57_356.3047m/z,356.3047479,3.570016667,100 - 16.9,0,0,0,0.072465994,0.541257902,0,1.778018668,0,2.505882278,0,0.289480094,0.495070657,1.234252577,0,0,0,0,0.945807149,0.731022698,0,0.826510534,0.06787239,1.270282975,0.399864076
7.89_195.1827m/z,195.1826977,7.887583333,100,49.57639097,74.15343514,64.06597395,50.80749752,43.09064716,41.01396028,48.88311795,41.32032055,40.76253148,44.19186203,43.18661816,50.13493258,43.87209638,47.21132864,44.89241567,39.25893769,37.95383565,38.86193593,37.0280584,42.28231591,37.05888176,28.95377641,20.71927135,42.31603465
4.47_160.1640m/z,160.1640174,4.466566667,100 - 0.193,6686.015038,4922.603653,9454.999899,7325.079238,8230.373991,5261.074178,8665.171404,14577.60931,16005.23145,3217.989761,7640.340548,44547.13981,9745.3182,14976.97794,7499.569384,7483.224623,2061.663691,13642.00325,5402.362853,5260.856487,571.6459058,2738.515156,73.34962231,227.3065146
3.41_236.2416m/z,236.2416215,3.4136,100,0,0,0,0,0,0,0,1.482816308,4.819948119,1.714000709,0,0,0,0,0,0,0.07570892,0.003763192,1.83429711,2.411828485,0.405989698,4.46000659,6.159346097,0.163851125
8.31_468.0941m/z,468.0940749,8.314783333,100 - 25.8 - 1.7,29.00924139,0,0,45.94517066,52.47813568,49.61145532,56.46569026,10.12998593,0,0,10.59245382,3.868351514,26.89512828,12.43757848,17.68754984,0,0,0,0,1.333375022,5.114159457,0,3.93698132,0
3.46_477.2666m/z,477.2665705,3.4636,100 - 71.1,91.17748912,129.847656,75.6076399,62.11382457,72.23080854,25.32363892,72.33917226,29.65502508,59.17352848,39.29039944,36.02381605,251.1394597,48.2494913,118.3742304,61.97361369,91.51591154,32.94131261,16.09645941,18.62361145,47.09610964,11.66123409,14.37666749,29.90718535,34.47159393
0.33_394.0888m/z,394.0887656,0.3332,100 - 14.6,1940.548907,3692.035668,3009.50228,112.0807362,3094.58801,2985.412954,2.799696825,0.175248628,1.174734459,1.234069735,277.9011313,3.620814976,0,5.257461779,1.865446779,1.555433389,0,0.553315031,0.647690966,0.874470692,0,0.877627981,0,0.037902834
0.31_861.7581m/z,861.7581115,0.311766667,100 - 62.4 - 13.3,45.00834717,71.7734662,61.63655317,12.32445891,96.61725987,16.06724569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52_133.1379m/z,133.1379026,1.521683333,100,0,0,0,0,0,0,646.1264454,1.429504395,30.29900139,3.497535699,0,0,918.0855025,94.54428049,304.4610082,115.5989971,8.39302779,0,20.96920868,154.6708649,6.348623658,9.731674254,0,31.87475902
0.28_583.8787m/z,583.8786685,0.2832,100 - 10.4,4.580871582,60.515939,651.9266826,32.61360982,536.4542783,71.14269186,0,0,0,0,6.31814427,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46_465.2429m/z,465.2429029,1.457416667,100 - 0.616,358.4385832,2.619811294,0,0,12.97498327,3.616027713,121.6285175,539.4025422,821.1374786,152.7467275,2.090560913,449.4704423,240.8404624,327.7487891,154.7382639,517.8310955,323.5301801,403.2713536,515.0826374,214.8686882,243.0784743,223.5995756,191.8246621,246.9806608
1.34_388.1977n,389.2519896,1.343833333,100 - 66.2 - 3.48,806.6088555,348.8463201,121.9394849,205.0628199,556.157254,167.7748051,4424.156698,5478.492487,8091.663937,5974.761438,74.19771434,5726.632576,16514.86338,9064.255927,9356.292928,12542.42544,19682.40015,14856.39291,15809.02824,7235.157667,4422.472025,5287.168806,4301.837461,6641.162717
4.33_321.2633m/z,321.2633427,4.331583333,100 - 20.1,2.993479069,0.509576419,0.912841179,0.203836462,2.566132093,0.018112687,0.711257702,0.273392893,0.33011517,0.428106018,0.208459051,0.004318029,0.024984042,0,0.051931347,0.122566433,0.177289888,0,0,0.057912401,0.547240892,0.018289396,0.291589233,0.411914238
1.14_562.4936m/z,562.4936376,1.1444,100,37.85058594,0,0,0,0,0,110.2940979,283.0180073,490.0259399,31.16760254,0,24.08428955,207.3247106,255.8162229,115.6674388,131.6287527,0,148.9552124,84.72803343,101.5399357,494.0240173,230.2569556,355.4613241,472.7983558
