variable_id,mz,rt,isotope.dist,M91,M92,M94,M95,M96,M97,M93,M99,M100,M98,M85,M86,M90,M82,M83,M84,M88,M81,M87,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M72,M74,M76,M71,M75,M77,M78,M79,M73,M80,M51,M55,M56,M52,M54,M57,M58,M59,M60,M53,M45,M46,M48,M41,M43,M47,M49,M50,M42,M44,M32,M33,M34,M36,M40,M31,M35,M39,M29,M22,M23,M26,M27,M28,M24,M30,M25,M21,M12,M13,M17,M14,M16,M18,M19,M20,M11,M15,M107,M101,M102,M104,M105,M110,M103,M106,M108,M109
1.35_821.4307m/z,821.4307115,1.350983333,100 - 44.3,461.1431979,1138.041426,4137.469977,1369.397774,326.9324517,7622.728892,55.93752168,4989.084489,6846.604677,257.3695051,4659.96778,7257.030653,1563.004615,4690.561609,574.1138557,3459.715772,3381.6736,7473.408651,358.7402008,7378.734414,52.32352387,8795.419631,3470.335758,189.8077709,7581.650243,1027.266107,1522.227468,7153.010801,5440.27021,7103.115468,1381.22033,361.6922132,166.6632973,8613.441466,8637.53772,637.5574445,5760.633683,10848.43785,311.1586765,3161.147417,9939.818913,7199.83574,5222.154474,248.8936927,828.8725074,604.6813954,257.5060787,2789.53296,7088.887658,536.3916799,8099.07919,4493.240165,4587.862983,4759.951993,112.1909861,3076.626121,373.1234578,16.69737049,247.2018455,1619.438581,1988.180359,2953.747897,310.5807801,1232.052293,3503.353609,4033.155888,156.4452538,873.1077854,3297.153096,11801.26063,11885.90774,11447.99162,0.073749051,12210.09773,7190.483207,3521.444142,156.328007,1355.413781,2765.717269,5668.58309,62.11453515,3474.848315,2363.215275,6062.144793,421.2834966,85.24473588,110.8695672,793.3882198,980.5082038,953.2074854,9486.723,38.27719981,2879.145096,1559.832814,2638.482021,1900.33458,3656.672414
3.39_285.2333m/z,285.2333079,3.385033333,100,1183.734705,33.9400919,132.6042919,404.6902445,780.5839547,688.1431247,3934.425003,508.9954676,6315.784499,2694.869338,15.23232698,12253.50992,2963.275624,18050.72546,4186.50974,1.187470457,15230.4499,7536.037489,22990.35525,5158.470598,4262.816138,555.5171773,5933.389147,96.98259837,4411.021506,3008.530817,690.59058,3944.669878,9375.420519,4773.358207,9.374229529,3528.742987,3.857153523,3.842362382,13064.40437,53.3968598,0,7289.53344,1717.375612,3587.392488,50.27295076,6196.469839,9229.600399,8431.048686,741.8675448,0.592770673,580.858887,58.74004487,9182.286036,901.7179507,851.7215386,6485.316879,4043.239041,13918.45854,14479.3214,16853.89596,1334.924913,12163.02298,1398.715133,14519.35341,2958.260158,3924.478916,302.0746074,19277.44293,8732.833825,4367.382459,1903.793311,6459.053329,9322.681478,3437.855082,120.5453287,20757.18037,3767.253876,978.9026994,4701.079784,12091.61564,0.075998157,443.9260507,4371.57236,10268.00883,4578.875684,11467.32044,23262.27021,11269.57537,8925.410594,13765.01946,7771.169827,9658.484709,6039.611576,8172.046858,12813.73484,5237.878959,5847.21271,4534.004801,14622.39887,15438.67572,13128.97641
3.61_778.4838m/z,778.4838387,3.612866667,100 - 36.8,449.786565,305.6624077,0.517520126,464.8335137,0,0,259.3304372,503.802346,412.5066913,380.0342658,119.1396739,132.0497031,154.1258468,201.7719421,130.0030791,118.7515155,162.0152673,64.87515927,164.0916186,256.3254605,303.9774115,259.0375662,597.2530852,17.13723269,0,360.2258022,207.5208324,3.209185742,8.116973148,210.8711874,457.3621905,145.2744311,137.8514501,236.3431525,302.1372781,55.55365983,123.6811593,221.7681238,231.2681773,165.2329479,222.5051694,173.0692548,142.4231731,121.8003883,135.4259587,107.1882342,298.7174527,151.0554364,144.8491414,246.1511005,297.0642226,262.7758011,275.251838,501.4135471,260.8096674,252.5966755,193.890375,328.9093636,270.3826364,364.1070934,259.0728139,274.2124218,321.1622479,348.4977495,200.847634,213.1139985,346.0687614,585.8332919,0,0,0.119792169,0,567.0351619,262.8773257,202.2015616,214.0087394,394.72747,482.1445344,785.2264824,0,254.3457555,224.37913,207.5685921,142.7801537,149.4791632,276.2557688,595.3341781,197.5756126,150.0145594,296.1709735,165.7800934,362.0274937,463.0385625,319.5710841,384.6517789,378.457681,413.8848301
1.36_788.4005m/z,788.40054,1.364566667,63.3 - 100 - 42.7 - 20.3 - 17.4,8.598426994,66.19057188,1425.888079,1027.704504,41.52576287,785.6282761,0.5925919,114.3899723,251.086726,131.2880799,847.7241835,1963.179657,2007.085852,0.326776974,43.71463324,27.54198351,3877.044428,1448.825288,3.262952439,1344.834781,52.42982471,702.9524884,786.6366878,492.5519435,537.8805023,990.0162896,80.39214459,192.4525171,1313.492657,580.0248241,1551.845212,1999.054074,53.09246012,16.72814603,14.10580081,384.7280365,49.97036076,83.91641053,338.6096225,87.27709056,218.5646841,157.028221,90.79395027,582.3448838,699.3280881,26.49819696,350.0942951,114.1498087,219.3935141,297.8414101,986.9599533,752.5290772,524.244069,176.6695767,153.5584887,87.91499863,65.26741109,124.0896367,16.77737975,27.15896843,210.9138602,11.05131274,2433.410754,18.41585082,3014.775425,1618.618421,270.9994435,396.9088514,2915.792277,3046.418818,1516.192865,1593.286813,0.133236956,25.49079528,118.4173389,1147.644418,5186.416062,372.2193531,224.6765681,712.6414344,61.78581711,87.50867101,17.26153218,28.4106638,4.94E-06,1.880741282,1432.421774,394.0001048,1721.854503,105.8103109,64.97256332,369.7696144,1166.569896,3.574517994,117.0454336,40.47805848,123.3075493
5.97_275.2106m/z,275.2106188,5.967283333,100 - 10.4,4.159499636,1.461218313,4.555281335,4.738546835,7.566363533,18.01025098,2.702341271,2.191860967,0.456669843,1.310463207,2.810330425,6.171591288,0.61349654,5.958782076,2.232417554,2.610530572,0.207379248,0.733739802,1.469954679,3.23171064,2.253076632,1.401537834,1.235147494,6.734578491,49.10847204,0.486062921,5.059175896,25.12041656,15.15820353,3.76587622,3.672709618,5.151509304,2.510543777,0.703169829,6.518965131,0.04864312,3.362635391,4.109213754,0.304920147,8.154345739,5.796129619,7.947931952,0.527427052,3.348236831,3.878421452,3.00519014,4.366739345,3.579637293,1.438752301,0.504140403,6.561110565,4.186048595,0.619632111,3.954312316,8.689244195,0.898799216,2.288673206,2.169357278,5.113749878,2.373687745,0.741732752,2.141781422,0.907949719,4.477543248,2.397856958,0.975390792,1.049074554,7.83678637,31.45951691,26.0354884,49.57805733,75.53779521,3.185622239,4.389974786,3.393875449,1.884960544,0.48578236,8.633362119,4.917368538,40.67004142,4.363099905,1.994750054,1.566266013,0.506420533,2.175009953,1.631132865,0.780983733,2.948790269,0.613157599,2.730080964,4.307241161,2.008749985,1.829213322,0.669560653,1.133896147,0.411003021,1.094073325
3.45_389.3228m/z,389.3228071,3.449316667,100 - 23.9,1.186913864,0,26.36519502,0,48.12512739,4.335355274,17.2378927,69.7096088,100.202492,6.374816588,14.71469271,4.374658872,23.87592867,43.08909997,285.218614,70.71646692,8.119723742,3.104534525,269.9547553,0.322070924,13.00897761,31.01515497,93.26223134,4.030030899,19.23105825,21.16906571,0.26093399,41.80534013,74.58723183,1.957214881,24.40285753,14.75945415,9.401917883,16.77952731,8.224234431,7.61428611,11.07826793,5.225647734,33.26337541,15.36843256,32.20526725,11.07920213,13.19643522,6.461639225,15.90610324,19.40119143,1.367139726,8.634630686,12.65672567,13.16580582,5.756520993,40.74521829,54.41121963,49.51750616,2.392860614,16.71432263,39.19101059,11.98656389,31.96380265,0,30.62468334,86.21940347,20.83718842,0.269788235,240.7227535,161.2786297,28.78943302,26.83028958,2.658536004,24.85546872,3.487071845,1.177533191,1.776747334,42.36660122,3.321664104,60.52678083,3.745390948,22.01278619,1.965343612,24.23384709,24.65126014,19.27140097,36.35942286,29.8271354,31.87285034,162.2033846,4.3510511,123.8542761,33.63456872,234.7424301,281.3298647,7.508142842,218.6567383,53.89088344,77.75651467,309.5174001,480.427426
1.05_270.3114m/z,270.3114211,1.05155,100 - 11.2 - 3.61,0.548862896,9.827314994,1.800355255,15.44130753,0,0.004309962,1.050636997,29.56887633,3.42133931,22.98743134,0.021075401,0.467379065,3.02E-05,13.24487708,0.41587001,0,0.061080882,0.012674406,0,0.001700279,3.452504441,0,23.0828013,0,0.019237269,0,2.044770479,0,1.60335114,8.387316695,0,0,1.561529881,0.968395631,1.890631211,0.223390226,0.319260742,1.456832902,0.460488096,0,0,0,0.181758722,0,0.167340028,0.015632116,0.012271793,0,0.085024364,0.740748984,1.369940448,1.348874736,1.579098295,0.577474621,0.088656146,0.358734765,0.058350155,0.260710617,0.48289561,0,0.029201132,11.6999853,0.01020544,1.586948698,9.474013408,0.356414562,0,32.11896381,8.605505617,0.044284361,0,0.228743633,18.87124561,0.180457542,0,0.371472549,0.001185315,0.213115575,9.412815095,0.000149661,0.260586449,0.537037042,0,0.440729921,0,57.47267264,88.00528044,1.459054586,24.9213808,8.673046564,46.67440811,13.33892574,23.58016198,4.71349809,0.542238727,14.14471068,26.51667234
1.32_240.2680m/z,240.2680168,1.322416667,100 - 18.1 - 4.94,1.764721653,2.593295782,5.702732875,1.35178525,1.485105601,0,6.136181274,8.054003572,0.558155772,548.5126509,0.21825339,0.224904042,0.027309288,2.517251091,0,1.564661291,0.30070986,0.272903086,0.001792593,1.707878368,1.040350212,0.086707017,0.887611304,3.677307536,0.211513095,0.000679159,5.856073213,0,1.187155729,0.072983568,2.298981615,0.346143347,2.211627652,0.643424452,1.002108142,3.201598947,0.363045508,0.271040676,4.543198149,0,1.721055564,0.040623474,2.140456914,0.215074283,1.140367513,1.494700922,1.513479781,2.156253161,0.305634106,3.484324009,3.43973928,2.325794316,0.651215599,0.147175398,0.834885569,4.00172307,2.718938187,5.626764159,1.234341123,4.066972251,2.094701483,2.004706971,0.678390771,0,1.471593754,0.144253528,1.743151233,2.540467321,0.156900671,0,0,0.737090374,0.036877586,0.112885826,0,3.475128636,5.45341729,0,2.239166898,0.121763425,1.102539392,2.821038482,1.536406531,0.264923498,0,46.85585138,57.33384118,92.85369545,216.1667026,0.501335587,1.053141717,5.437556182,92.20691541,610.5014941,332.3901507,328.634093,183.2603232
3.93_384.3190m/z,384.3190418,3.933066667,100 - 36.3 - 5.81 - 0.29,566.9557857,1969.642093,205.815546,64.08543701,358.4132863,187.2366924,1093.940172,238.9433916,803.5999024,1512.805083,1083.141209,295.6358217,2567.875661,552.513972,110.4358535,618.1120737,959.4485919,911.0576997,91.25092023,2139.238898,9375.051943,1560.868941,570.7567229,12190.31454,501.7517271,15818.13988,867.5804535,499.2489329,166.7872057,1723.527518,10062.61419,2233.175449,6041.234765,1054.861994,879.2689035,6436.544609,1343.382985,1520.359217,5598.606788,2035.977682,8310.791637,1510.537143,914.6407347,2323.116936,3972.178928,5115.834202,3425.55434,284.3734609,1383.40399,5066.659489,442.210612,619.8765396,834.7335474,422.6917113,3636.537254,1282.859332,6679.914012,6367.483789,6296.855291,604.3456848,6499.151138,535.423288,9688.344424,306.1165909,133.2261925,377.312659,8325.943192,659.30612,115.3275385,258.0018142,329.851126,181.9301362,1152.927746,93.29042852,896.983856,483.8843673,11570.14067,19988.43371,787.5516939,149.7391182,5149.743596,795.6884357,11237.99502,1765.659857,2134.378302,797.5481537,6252.142087,264.1837414,1531.618051,1315.256513,376.391199,4956.535381,288.0045345,1574.872638,813.8331235,254.9038653,216.6975659
6.03_354.0792m/z,354.0792362,6.031566667,100 - 13.5,0,0,0.856707786,0,0,6.174014701,3.732844266,0.187231813,0,0.045010392,2.42E-06,0,0,0.409978441,0.387066289,0,0,0,0,0,0,0,0.34586269,0.220540514,0,1.196796167,0,0,0.156400782,0,0,0,0.171722073,0,0,0.360269413,0,0,0,0,0,0,0.005747274,0,0,1.110062015,6.420086863,0,0,0.068754825,0,0.269862821,0,4.97131769,0.129914665,0.003477093,16.34932325,3.951572502,0,4.169902134,0.080209217,0.016523547,0.018796206,0.673804533,0,0,3.132850898,0,1.977723637,0,0,0,0,0.46581596,0.103139406,0.296807041,4.232691082,0,8.024490353,0,0,0.787713139,0.126848437,0.156576838,2.16128051,0,0.056784643,0,0.159161284,0.871193095,0,0.048268334,0,0,0.000882153,4.702666741,0.117389722
3.07_496.1417m/z,496.1417441,3.065066667,100,278.6326661,395.0289395,0,337.2343695,0.00262575,0.625521488,79.0530165,46.41147012,75.51644295,55.50075979,456.9927214,442.5032429,387.7127887,248.5111325,136.7911167,148.7551289,203.9650218,86.61309045,101.8409324,120.5805054,93.47135776,142.3737786,156.087672,125.7363473,2.387630252,481.1051612,87.31416255,1.232373776,1.306417096,346.0292605,883.5020291,337.2083242,33.69748292,112.4522253,265.6422502,42.52823173,234.9290798,74.71523517,6.37983147,479.3737356,619.0229412,357.2584531,185.5227781,19.47437248,224.3078045,273.6914758,215.9025218,102.5779739,112.5997609,37.50312653,46.35527465,122.6510391,0.032651672,7.221956361,117.0377021,57.39525817,88.20516772,43.99142923,9.047150578,37.07634587,90.1967852,56.21703377,22.947929,78.20795083,19.91819951,0,40.49141453,197.8322572,0,0,0.056056286,0,172.8770948,105.9053041,86.9870318,41.65652432,1.281165062,178.3241011,178.4118069,0.353229511,338.0753872,79.01656082,181.6078441,80.97619142,2.12105735,0.550994139,121.2286178,593.300583,193.4613231,79.94067225,97.107894,95.20823912,27.06107525,86.2799474,176.5105601,99.29505726,226.9066992
1.34_704.3684m/z,704.3683875,1.343833333,100 - 58.5,24.28619851,28.74835491,546.9471343,497.535661,83.97147282,916.3197117,4.089290291,301.2473796,837.7254144,510.9377152,1193.772588,2027.33145,517.8936608,393.012322,36.89548395,386.1140757,1686.559045,1844.897575,369.2244943,1440.288314,26.26681889,1797.513828,1072.68401,46.26433827,1530.153558,511.1263267,127.3560268,1457.82691,1093.842447,1049.153431,537.1262083,409.2929791,43.00144993,994.8319615,1214.696805,282.8725484,1221.007632,1442.861742,106.261216,689.019504,1181.71945,1052.018568,1093.953734,966.3846806,305.2570359,198.3744687,330.8699877,780.1811305,1029.668105,247.6779654,1772.810912,995.0053638,1074.545723,1175.065663,60.39256483,555.5608093,97.74253739,25.35756232,42.61612843,284.0616429,166.2032513,300.4350347,510.0751929,211.8144608,1239.08971,1024.009456,86.1173312,1014.133524,2172.04001,2622.264261,2301.622785,2606.061026,0.151968068,2606.405933,1617.666987,1112.848521,285.210816,73.90102023,717.8526232,1229.114608,189.7026667,377.5386968,330.1157561,891.4520576,10.7720176,28.2872443,206.3702474,502.0696314,553.6077674,161.4890048,854.1244828,7.200250628,359.2333156,29.62291707,248.0616163,393.4766032,860.9863
10.03_261.0381m/z,261.0381184,10.02956667,100 - 1.6,11.28450427,8.59167121,3.162414968,1.768968098,6.088984909,6.006233738,4.134391468,34.4415005,15.24522771,539.630285,3.100485153,61.53849767,8.761766292,74.66947872,234.0512017,331.3533738,0.504448421,285.1840545,376.3648468,13.29701266,2.385108309,4.645163631,26.85679545,2.622394591,46.78195338,4.458549155,0.652607212,4.776206162,2.177862733,10.15092877,2.797943744,2.066141583,64.15984809,2.9924133,35.20748899,36.31129423,163.448387,50.03965177,586.4894137,111.7349737,22.92864795,5.200869847,154.4277886,152.6413355,302.5459832,243.7618124,151.1189312,404.2433741,352.2174689,102.124649,31.41928747,247.2168307,176.8368966,226.4544691,56.73662831,263.9858798,571.231157,273.7931806,120.1687732,33.68289582,408.8490334,76.11177198,549.8156758,124.4799562,196.3736729,251.1769298,430.4429367,0.418788253,1.795844064,6.615201638,1.703067252,0.028758106,4.733931779,56.99405997,0.58528206,130.0846964,436.8020855,7.804334049,44.2625042,1.359185824,386.3107456,178.283711,483.0792224,224.9303855,98.13809727,407.9431065,597.8399896,41.96991371,520.1013325,293.0823813,116.4080067,81.2019878,51.41645934,439.4061026,311.5758817,672.6351951,469.0917347
1.14_294.3145m/z,294.3144519,1.1444,100 - 21.8 - 0.414,0.698105032,30.48873541,4.767887477,24.91012728,0.443502303,3.63599775,3.312342465,7.041483915,5.372055545,180.0431852,5.840128548,3.615229126,0.49223865,0.428650092,14.25322514,16.02992918,0.704432938,1.424973045,1.747548281,0.890681008,2.24984214,0.406626603,1.22284578,0.452765844,0,0,10.47701654,0,0.686228732,0.446855153,0.170039046,0.124410069,1.374506417,5.122884579,1.478065766,0.762487093,1.03459873,0.217604813,1.336308519,0.669676237,2.400967411,3.706144126,0.711730866,0.378138968,3.197710151,3.511262114,0,0.194195457,0.823795335,4.24217415,13.3641392,8.727744316,13.02120732,2.332459719,1.689307982,5.606876939,2.488374391,0.56321855,4.365262819,13.39751787,2.387956868,6.902532746,0.144340979,22.51983761,2.554135249,11.1033938,4.118449024,11.07354305,2.518111022,0.193726989,0.109825702,3.584485776,87.72553688,0,1.573608019,0.463355484,1.654794553,1.062048529,15.78821657,0.823010585,4.556957247,6.151856066,0.017308642,0.297081498,1.877594785,158.2839933,12.68144693,10.16363345,24.00876973,4.762880794,13.8634759,15.75348802,19.34788388,331.9496715,81.00753018,137.481869,18.60930009
1.34_676.3518m/z,676.3517516,1.343833333,100 - 62.5,361.7156826,1.062375499,34.77120679,92.23352771,14.12343416,48.63931718,51.57542906,146.1105036,234.6912336,0,22.45382854,4.51007994,3.625149326,97.53194313,15.62674202,204.8984039,507.556647,704.5949428,752.1387741,132.4878031,5.273204946,67.25459879,6.10175666,87.93561297,35.08450102,313.974535,3.342303902,53.47216204,33.05082883,25.12746909,248.1908192,70.47144972,33.34103384,473.628095,374.1279815,141.3337272,631.5339461,277.4318246,92.3766203,192.5800199,180.284689,433.3386202,108.4434272,401.0912717,184.7021311,78.72745629,144.243563,1051.34668,252.9928781,59.78594452,564.0322976,485.9299581,231.1324379,431.6453573,20.96503529,382.9717447,106.4693361,42.81663564,23.77486486,973.4468323,49.82232378,121.9038146,206.3734838,420.8723865,597.5552026,859.225465,35.55793768,40.33345063,264.0871675,347.9477199,369.9763327,243.083843,2.160309737,870.8601264,759.0716941,689.5997974,25.65928522,110.8104788,32.22654653,157.8225966,98.62066039,366.6518481,90.43381839,421.2560094,727.3770063,9.604780556,0,12.53462925,47.06303742,225.3945572,222.6877382,0,84.93227505,29.99560911,50.2776982,0,79.35990497
4.99_133.0323m/z,133.0322873,4.99295,100 - 3.3,0.149868905,0,0.007506145,0.004707794,0.174805513,0.47513767,14.08890979,0.000923236,6.635361676,0,1.133355879,0.982917407,0.073465176,0,0,14.74956397,0,8.312612792,13.19319069,1.95517556,0.124624417,0.280631162,0.268199784,0.757096176,1.312259092,0,0.00173559,1.542626271,1.138092466,0.179020118,0.004172984,0.027631999,0.001345874,7.833533779,0.244296092,0,14.2183092,8.979079102,4.154331815,0,2.627385096,0,10.97628947,0,0.253150127,0.257527261,0,0,4.808833984,9.070267717,4.873267263,10.58689961,0.017088337,0.020005881,8.783489376,8.544556189,13.09892336,5.645607662,0,0.300579804,0.06024584,0,0.017965896,0.41724846,0,12.50250662,0.004983442,0,9.00E-06,0.610353782,0.674229067,0,0.417807483,15.48892712,0,0.048373737,0,0.022611257,0.383669717,0.509492931,0,10.49877467,0.105080462,12.63316914,11.53904259,0,6.331613957,0,0,11.49546989,0,0,5.557910123,3.19235604,0,0,0
9.28_440.1038n,441.1110861,9.2751,100 - 20.6 - 11.9 - 0.504,2104.34165,2282.003809,0,2387.192432,2.348975527,0.774130712,970.5993567,2766.478721,1872.272185,3541.638973,0,335.553388,523.0127671,1245.624928,3937.2929,1449.720371,1602.743066,1529.93987,1877.102921,652.4870976,1805.351345,635.9175627,2836.559952,60.9302889,2.406110485,524.8391194,285.6610002,0.925641995,14.11741052,270.8282935,479.1447693,284.5238279,860.4016919,655.3496149,1260.485555,1430.788779,1365.075654,747.968542,2025.84217,1255.242364,564.5916127,388.9566652,1435.07513,1425.490388,927.1352249,1516.512583,1468.970097,717.5725671,1327.084248,1191.096214,2233.362505,1976.21102,1595.402539,1691.533303,1484.705287,1376.542707,1347.918554,1655.606523,597.851013,898.0055722,2228.142568,2859.174116,1929.524177,1341.623415,3444.185351,2310.422892,2002.49919,1856.972353,2.225986131,2.911913365,13.1903487,39.32011661,1353.101999,1539.188633,794.0085732,1673.246973,1940.223438,530.2982012,2290.780441,5.456587981,4619.60802,3450.083238,2477.429172,1996.873512,1194.933024,4650.457763,6036.574444,3685.206765,5608.802901,4132.127636,1423.669952,1420.94075,2146.772642,2271.543621,2319.228006,4726.1623,2686.605612
5.48_579.1132m/z,579.1132224,5.47645,100 - 25.3,0.000337127,0.001267298,0.095113842,0.311552995,0,0.322231378,0.281348288,6.580370316,0.423914742,9.252707442,0.613867467,0.178391595,0.002937659,0,0.086770374,0.325361558,0,7.955087374,14.8490221,0.018875751,0.972162104,0.438372346,0.536797958,0,0.323271449,1.26869475,2.478023945,0.607398987,0.985490349,0.381153786,0.151118521,0.153504879,0.177088751,0.218496661,0.018272043,0.031055742,1.720163985,1.239055188,7.63E-05,0,0,0.064221903,18.0268313,1.9430405,2.436455017,0.489059302,0.192259755,0.049977561,2.178305583,5.439678018,0.034125853,4.248227347,7.051955175,0.038055865,0.238733341,4.569697154,0.060548569,3.164708976,0.595304859,2.686717218,4.137627371,6.272220429,14.07100943,7.940164233,13.62463731,14.45021975,58.67399789,0,0,0,0,0,0.155105593,0.189353658,4.234309418,2.152105027,7.026993814,0,0.000217594,0,0.097201297,7.637098158,1.08615995,0.0281027,14.2711029,0.621435583,9.887080754,2.199641647,8.043716004,2.531858753,0.157508535,0.355224186,0.231594262,22.97352921,9.191409805,28.20903304,15.11379715
1.35_819.4197m/z,819.4196524,1.350983333,100 - 46.8,7.704791242,163.2452311,408.3397369,230.8572357,8.133484952,1205.592215,1.121014059,352.805845,998.5161002,81.28407094,930.7301179,1227.791463,1283.509085,299.4611258,21.47754475,236.3314757,2202.518918,3303.672577,2.081248235,1172.413302,6.982899561,1943.917877,889.2782818,118.5578043,877.6809017,1511.506513,147.1974606,1230.98254,599.812339,1690.692653,1202.728081,315.4287678,82.27423436,2133.469867,2508.497831,166.3831406,1815.732891,4005.463452,74.27563604,1053.733085,4952.242515,3342.42911,614.35849,140.7286594,405.0104171,165.5133877,111.2540561,31.29574713,3680.6614,428.948616,818.25118,618.5882904,242.9496985,65.67153209,80.12874278,178.607476,72.92181651,32.08082303,134.626154,110.0599405,827.701267,131.2560073,175.0750959,105.3322382,544.744503,512.9155806,92.4649386,98.53445317,458.1516947,1560.280254,1455.369244,2479.308529,0,2732.991347,1200.142174,1447.056292,50.96660485,1661.566795,293.2070218,454.0217235,2.67930197,290.9240926,887.6063904,541.7787089,78.82241396,11.29617763,62.43123813,342.7999875,513.6828811,23.81473633,2523.72829,8.228552149,656.4015202,68.96537022,180.9604734,133.1846341,215.9692765
5.50_549.1402m/z,549.1402402,5.497883333,100,1.567083654,0.405422613,0,0,0,0.137458385,0,2.252125217,0,10.93755577,0.238895484,1.214662571,0,0,0,0,0.059392339,1.786921543,0,0.535918585,0.492911894,0.630690558,2.311534458,0.405014699,0.027020527,0.007788898,0.067283117,0,0,3.198968666,0,0.038838686,0,0,0,0.173573674,0.689839168,0,0,0,0,0.003225407,0.716214441,0,0,0,0,0,0,2.765823017,0,3.354009931,0,0,0,5.360246904,0,0.292975999,0,0.988422193,0.061650534,0.128294233,14.25922042,11.73798764,0,0,72.43528198,0,0,0,0,0,0.372067022,0.175609704,0,0,0.735260266,1.244005229,0,0,0,8.570190203,0,0.43249076,3.209470949,0,0.31527879,0,0,1.497112828,0,0,0,34.43794058,0,22.329795,7.30789456
1.76_845.3401m/z,845.340058,1.755983333,100 - 53.8 - 26.7 - 2.61,1665.0314,2627.804011,1949.238206,3940.624155,344.8170594,757.5490708,1039.581156,911.0711201,1250.39536,803.4614529,666.460193,400.2298484,501.1918919,393.255817,1207.623778,390.1118251,357.8795192,372.9977621,249.3726831,2501.656105,618.2086964,826.2223313,1492.298469,49.67953741,323.0977695,413.2887082,1370.312039,212.747293,1999.05406,459.3772341,382.4914596,122.7905298,98.46076239,243.8098131,231.2059066,261.4270582,47.40367974,64.00059676,44.99732208,296.4708528,341.920442,107.8026736,325.1389304,185.8374367,1.876904464,83.26094092,16.43036123,100.0867562,70.78064833,63.12129111,417.494495,519.5130219,242.8810779,221.2646996,28.56484056,204.5051509,0,280.9504504,0.170204305,173.2170716,218.773769,677.6798193,85.62999377,362.6132616,614.929437,554.3869057,0.520953046,1911.615412,1950.705247,811.282827,221.0205972,921.437151,0,174.348068,203.5837856,428.6009825,1.332865564,190.8065979,2138.294679,485.4630521,92.47169762,1320.41728,47.95978406,203.590496,28.48004144,0.518162946,332.7277285,0,399.7445108,1171.79199,91.60350861,153.6238438,871.9084925,476.293968,1328.107904,1448.830627,611.2749095
2.77_413.3618m/z,413.3618252,2.766533333,100 - 30.1 - 1.25,4.243784501,5.313643252,15.92579936,7.344858521,8.301154158,8.506827547,2.077050661,2.715996038,10.89085062,243.9700449,563.0412045,22.048833,99.56935047,1171.913191,2538.912562,1050.452094,9170.040032,5.873351925,49.12116823,50.48656742,27.98042026,37.64174997,55.45447913,0.777577593,31.91548885,12.98578717,12.24317315,23.50285432,30.249592,10.96310076,5.352056451,592.1545529,5.971213852,33.58544706,58.67945257,1863.318245,1905.742329,20.33882293,34.59283735,324.7912978,7.878934852,285.0032609,296.6908191,2.564032913,3.638265606,9.667939089,3.11262297,14.73613101,228.2169652,5.186571724,6.926877941,9.077933307,14.78235865,32.65438663,7.081701998,9.171577787,8.502214474,14.33431803,4.47100335,6.859546928,19.6432817,24.84066156,12.31502426,3.938638262,11.16628886,43.91264204,149.0310844,21.81642107,12.30653033,4.905801164,23.73361611,3.316883048,7.952373166,42.91133613,6.849779138,11.83341366,2.548160797,3.202995538,2.644938138,7.023089582,28.85556258,5.912598687,5.548125663,27.3827354,41.56018508,1.29465348,0.071542124,23.83871965,5009.984507,874.319382,87.62344848,32.72073052,690.3119047,60.6603001,198.656022,1554.734707,898.783048
5.52_535.1430m/z,535.1429787,5.5193,100 - 36.1,0,0.009027865,0,0,0,0,4.75017818,14.15476654,2.754869863,6.39845079,0,0,0.136333618,1.076844876,0,0.127116493,0.081889992,1.618865181,0.659135839,0,0,0,0.060956764,0,0,0.173024275,0.009686518,0,0,4.506406352,0,0,1.096460888,1.438426382,0,0.441986821,0,0,2.252424797,0,0,0,6.403188497,0.050763087,0,0.308070756,0,0.001121867,0,0.140502331,0.028301053,5.019470396,0.012909447,0.485411089,0,11.95850059,1.004780356,9.170507056,0,6.134447469,0.437548805,3.235808459,5.892323605,13.58789806,1.980709191,1.070435516,36.35085161,0.00115758,0,0,0,0,0.001338575,2.892202054,0.088683521,0.713934927,0,0.031494373,0,0,0,5.45769704,9.410118183,0.22718502,0.102922237,0.467216493,5.302271708,0.017791921,5.666509829,2.007527776,0,0,1.271010181,12.84302593,2.066935287,16.76822458,7.357191066
5.62_287.0016n,288.0088658,5.618583333,100 - 7.96,0,0,0,0,0,0,0.296529592,0.374384212,0.660907143,0.830462685,0.014226886,2.196511341,0,0,0.431511949,0.064240922,0,0,0.697655639,0,0,14.10285517,14.88934649,0,0,0,24.64370146,0,0,0.00035897,0.111890678,0.00798809,0,0,0,0,0.162778801,0,0,0,0,0,0.36671329,0,0,0,0,0.095485838,1.502244094,0.069118017,0,0,0.022591058,0,0,0,0.563640437,0,0,0,0.109016359,0.258354796,0.032868723,0.217931187,0.001266568,0.135318063,0.031297599,0,0,0,0,0,0,0,0.257464671,0.693839891,0.479848606,0,0,0,0,0.088322354,0,0.016632854,0.512520344,0,0.837155963,0.014177346,3.324190758,0.466721496,0,0.091731303,0.012134277,0.325884394,0.071456069,0.212980509,0.079249525
