variable_id,mz,rt,isotope.dist,M91,M92,M94,M95,M96,M97,M93,M99,M100,M98,M85,M86,M90,M82,M83,M84,M88,M81,M87,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M72,M74,M76,M71,M75,M77,M78,M79,M73,M80,M51,M55,M56,M52,M54,M57,M58,M59,M60,M53,M45,M46,M48,M41,M43,M47,M49,M50,M42,M44,M32,M33,M34,M36,M40,M31,M35,M39,M29,M22,M23,M26,M27,M28,M24,M30,M25,M21,M12,M13,M17,M14,M16,M18,M19,M20,M11,M15,M107,M101,M102,M104,M105,M110,M103,M106,M108,M109
4.57_968.4889m/z,968.4888804,4.565866667,100 - 45.2 - 10.5,35.80310082,32.02197218,0,0,0,0,3.859161377,0,0,0,0,0,4.094238281,0,0,0,0,0,0,15.02655017,97.31845608,67.83904394,6.310882568,5.310669184,0,6.896114298,77.09548491,0,0,29.33470517,11.61953735,0,0,0,0,0,0,0,3.592529297,3.916687012,11.93752682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.62852087,0,0,0,0,36.43220387,0,23.40670776,0,0,91.47597647,48.01120245,0,11.5363158,9.597808838,0,0,0,0,0,12.51403809,0,0,0,0,0,0,0,0,0
6.20_743.2224m/z,743.2223614,6.20255,100 - 27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.344665468,0,0,0,0,4.171600342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.56860936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.01473781,26.20201906,0,0,0,0,0,0,0,0,0,0,0,0
8.76_405.0098m/z,405.0098187,8.755683333,100 - 7.21 - 0.0721,300.88731,777.3861452,0,297.2533809,0,0,257.4369797,368.4370542,293.4617796,876.3987309,22.08236718,133.246878,301.1997364,204.9797646,286.7695984,308.286744,177.8278314,254.9220966,289.3548818,334.7796383,337.7549587,550.2655337,265.8935151,0,0,357.7849011,60.08095249,0,0,134.263996,72.54156273,160.8916568,72.53852619,169.2759158,149.7458076,46.66929021,177.5751055,74.91537363,231.2374423,146.3097416,386.8964544,88.22983461,260.7044406,241.4929272,269.1264085,221.8951651,147.0163812,267.4129643,153.0361365,208.9800518,413.8969512,144.6159022,266.1126822,253.2228161,216.0806797,152.6360014,284.2535746,429.3681886,245.7397156,271.0749764,326.8827755,339.3524921,513.4207079,188.5715223,348.5893516,428.4151639,703.6330872,176.2300386,0,0,0,5.258880615,285.0695576,273.8786372,237.9452127,310.0268175,502.5218976,316.0109825,327.1912015,0,307.4236855,241.5777086,787.3188436,356.2330741,294.4669377,411.37708,1173.942678,883.7161764,496.0372441,433.2304445,367.4602645,275.1783999,420.5905664,1361.690737,700.639131,825.7853086,770.3535673
2.21_498.2281m/z,498.2281299,2.211083333,100 - 24.8 - 5.13,12.12926199,112.4694628,176.7889799,0,229.2664263,1095.133983,119.0551039,720.965181,119.4530111,8.679352412,448.5818495,266.7483705,30.05999077,383.3454598,383.1109699,779.2300506,0,310.7588704,752.9757713,734.534019,376.3232391,325.0922205,203.406739,0,773.3852885,35.67682691,79.77214161,777.2595646,980.6173018,621.9287749,125.5212548,0.901233424,7.322220493,447.1195538,1198.518904,1.455943585,44.8465861,313.6937748,2.531016624,15.28250153,146.7681454,46.37099272,542.5361846,6.960171893,0,25.72033655,0.573635785,497.0321917,126.8147378,57.53562738,1330.046289,1922.603112,1010.634839,523.2582313,0,1573.214595,3.063957015,17.72955866,9.995180101,893.3235293,33.43957278,607.8204944,21.05586799,758.7015907,262.2695915,404.6476682,15.10504138,1.998974865,478.0913605,150.2958326,124.0710299,397.7734498,443.2441394,425.4990183,1340.650574,483.7067965,0.114078988,2.651010885,286.9666156,408.8465709,177.6446958,2020.937754,45.48874953,306.3627896,626.6261325,390.1811166,3.066140808,7.729814592,0,520.3402514,321.3517576,6.038992575,148.0360862,2476.446824,48.73627655,252.7421217,654.0495496
9.87_685.1542m/z,685.1541884,9.866016667,100 - 22.4 - 2.03,907.9633071,86.99982802,0,103.6278484,0,0,503.033154,684.5972441,582.4811918,545.9757411,0,85.25176113,120.5622215,272.5932786,621.9871252,358.4711245,327.5389535,563.1561927,771.7472148,178.7961588,879.6916194,13.83197021,169.2789345,0,0,13.84762573,0,0,0,14.42330921,4.371002197,7.610626221,180.6472839,207.9877778,231.8985784,210.4401614,296.9557152,406.8336128,513.6845895,534.2074695,537.1687596,6.165356095,653.7164158,308.4758242,218.7665845,305.6286387,314.0162682,336.9425343,669.818919,362.8521528,411.0479514,575.2329192,534.1390816,339.4788491,242.1306472,450.3554629,395.5779681,498.4678698,354.5799839,193.8350664,444.648694,664.8531162,692.9616076,281.5478257,670.7249332,613.3712993,516.1253922,122.1085351,0,0,0,0,0,317.9832768,405.6988749,571.5408288,645.8290959,0,799.2386494,0,1086.348232,636.0756657,669.5241932,522.3974166,510.0880546,483.1330189,617.3467108,668.6864865,660.2095572,817.835515,515.2942145,427.1760504,641.5434322,585.4441106,687.6841402,500.3703444,537.1348493
5.09_575.0214m/z,575.0213922,5.085083333,100 - 18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.02_531.1162m/z,531.116241,5.021516667,100 - 23.9 - 27.8 - 3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311746594,0,0,0,0,0,0,0.553599981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.47_994.5046m/z,994.504573,4.466566667,100 - 49.7,38.49160879,0,0,16.69985255,0,0,0,0,0,0,0,4.440710085,0,0,0,0,0,0,0,22.3860469,70.11598403,45.23110045,34.40176701,0,0,40.3180152,32.87316315,0,0,0,6.022131248,0,0,0,0,0,0,0,0,0,5.171447754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.768737793,20.69640653,0,5.37197876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.35_543.7887m/z,543.7886773,1.350983333,100 - 67.3 - 73.2,237.2541892,284.6347893,148.0977787,621.6391312,50.86853015,132.2258389,22.05769791,177.0626523,219.6721193,97.45213348,917.8278493,396.8623343,203.8113405,508.3310993,221.2003249,1107.637882,250.0888008,366.6376354,138.2048324,136.7622685,14.71013578,166.9348336,119.5184929,44.43331104,73.63345289,4588.499585,11.0745548,281.5165111,69.99636075,296.3297996,293.1374305,221.9092403,47.17110301,846.5547191,405.3953578,108.1969211,680.1514155,146.3143114,171.5369579,329.7138977,1194.444055,554.4696047,267.3314203,1464.075055,1263.171603,411.6681178,441.751038,954.9757924,269.1093549,389.4568149,673.0545105,304.8028878,181.314454,542.5251519,155.1389804,250.7126031,689.2716999,55.10287488,228.0555849,262.571296,692.9705492,92.59761233,1917.008441,163.0578525,462.2636898,389.4663427,402.7033696,295.0758058,1258.971599,884.7318406,675.7251893,631.5676564,0,747.8962945,383.9751289,549.0867481,34.43845553,748.1769759,139.4865539,305.7693169,317.9547076,230.5271307,741.625154,254.9135127,8.903754897,5.137542725,18.62210786,125.409433,44.27246106,64.50006092,141.7571519,2.854003906,109.2085565,37.38522363,179.57724,120.5285033,159.5326233
8.98_549.1799m/z,549.1799008,8.9835,100 - 23.3 - 6.59 - 0.226,676.3767196,667.2934819,5.195299811,266.1090824,12.59395427,21.77998494,960.3622819,297.8950274,359.5973597,774.3608364,0,6.858978271,533.6183192,105.7622257,263.6442489,8.003204346,9.429412842,392.7466508,133.8413055,182.4719945,196.8192491,53.00823681,44.17544239,0,10.26872357,136.001867,453.3792342,62.34872353,32.32992579,1.932861328,70.16912857,36.10464489,9.672556758,51.28377123,15.80781171,3.323760986,15.31433105,150.5311767,94.03528314,94.68159138,400.2247942,10.66018677,1928.001136,156.7662096,203.4182211,442.0746464,353.2587693,403.62893,350.4502669,55.59223233,18.87393884,53.02081326,71.04953837,99.15237415,146.5110115,33.48097233,181.9737477,1326.673513,422.7370366,108.6884314,101.3940325,551.002969,655.8885174,233.6331588,734.6884904,215.2324126,299.3483318,227.053711,57.33005294,26.51602789,33.65155935,75.56614032,29.90888004,33.96984863,10.85337875,248.2090952,118.1067938,23.73563643,160.3792744,17.99956037,0,96.28395721,402.3941965,194.1481294,7.785326107,343.6179292,1310.01771,1177.858356,264.4194643,324.1837706,319.3938953,427.3586695,93.98554989,39.7258372,2992.317906,464.1747811,136.8337426
10.21_189.3022m/z,189.3022223,10.2078,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.46_715.1584m/z,715.1583708,5.455033333,100 - 16.4,0,0,0,0,1.475544737,0,0,0.049469151,0,0,0,0,0,0,0,0.215092833,0,0,0,0,0,0,0,0,0,0,0,0.145468731,0,0,0,0,0,0,0.129634585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143372951,0.020339557,0,0,0.004891287,0,0,1.553457494,0,0,0,0,0,0,0.010731877,7.52E-05,0,0,0,0,0,0,0.277099915,0,1.49E-05,0,0,0,0,0,0,0,0,0,0.828702735,0.32086897,0.143011512,0
6.02_766.5166m/z,766.5166274,6.017283333,100 - 48.4 - 5.64,777.2003831,1368.842125,8.901502333,1656.208945,14.62873432,16.26135045,12.06575196,60.51090833,87.45791394,71.78822071,987.6207474,1427.12879,921.4042219,163.9589331,243.0231045,397.323256,33.15792025,228.263012,79.11506523,555.238939,1095.893258,1088.286762,1302.766566,340.3374294,8.489212791,947.8152879,781.2720874,5.359068322,10.9161613,1721.896716,2030.946785,1291.768907,692.2411073,223.069908,461.260818,287.5878879,257.6023764,76.9479005,294.1840698,2254.139475,967.8211761,2098.197124,94.43231767,652.4226945,456.3535876,348.9929849,390.2694946,105.9092487,70.00730454,51.62824352,173.3087967,241.3355919,236.6796359,594.5178256,515.7158215,137.1047775,554.0114652,90.9394612,189.0622389,53.532846,92.85632122,2.489501953,36.52493404,35.82631469,0,28.45105134,164.1338055,1159.023214,15.506221,5.740392987,6.284044462,13.72140037,1264.232955,275.0570949,86.9643387,90.47370001,24.79229724,825.9201353,388.5004764,9.449494609,807.6730545,16.7437135,2.018188477,42.95784527,33.7759943,23.93732511,3.051452637,920.0105708,31.04332256,65.14108415,0,27.09442121,0,25.47079488,14.34188869,26.67685201,0
3.74_944.6478m/z,944.6477757,3.7407,100 - 45.1,391.9886675,403.6120605,250.389164,94.67186186,187.9172822,133.4438737,62.03330818,51.05306722,72.70405291,112.132903,933.0888114,706.8346245,716.0275467,253.3852924,121.592957,264.4908278,186.2566628,107.4285373,126.8505791,611.7301087,644.512296,554.3008116,426.2559462,10.68947,255.6488483,427.0872738,348.3028448,155.2681106,99.82909672,760.1185991,448.1046526,372.7818008,28.584728,164.2233824,124.0474415,139.5078989,231.8941244,66.85895758,10.21347046,471.14035,592.5219736,247.2670527,207.0526355,230.4429548,142.1044874,72.6076871,149.6276286,237.2072776,40.16617035,136.5444575,106.0806093,17.58032203,44.33833605,145.112037,4.760131836,18.28775024,33.54209446,49.96362028,28.90402327,100.2830747,168.800245,27.15911877,73.95263026,43.07089892,0,86.25256473,52.95703999,32.17066556,422.2295333,181.8788252,135.5357578,160.3454742,113.4064129,184.0579134,16.02320014,9.372618447,54.04454722,75.40009853,116.37805,66.36644534,151.1512619,0,10.54382324,101.5258339,34.0962832,67.75813008,45.92828345,395.1415481,23.35568225,50.85021985,51.7063484,27.52499976,21.26650226,162.2321602,42.24127475,82.60027967,41.23107854
4.27_779.4291m/z,779.4290931,4.267316667,100 - 32.7 - 1.54,1.006146827,0.009131611,0,0.36525,0.030640267,0,0.001894301,0.048009203,0,0.023150991,5.725403327,0.784418098,0.396791285,0,0,0,0.018865616,0.020063051,0.062622721,0.253454461,1.136723,0.215734093,0.455273779,0.086637848,0,0.027706718,0,0.066078522,0,1.016260381,1.872144808,0.048469731,0,0,0.428310898,0,0,0.455606293,0,1.804186653,1.656339243,0.155964757,0.004622382,0.055562684,0,0.007815236,0.13413935,0.009993478,1.726191395,0,0,0,0,0,0,0,0,0.034834858,0.003700804,0.071168472,0,0.027660081,0.121235133,0,0.02770603,0.003664708,0.296725563,0.374460539,0,0,0.032477993,0.035071137,0.017510307,0.001542369,0,0,0,0.789606922,0.021545159,0,0.046743688,0.010466076,0,0,0.015332063,0,0,0.866983098,0,0,0,0.025317574,0,0.082852308,0.152838823,0.083062063,0
1.34_504.7627m/z,504.7627135,1.343833333,100 - 86.9,245.7831085,4.174098614,165.6549194,205.0537568,1.905226583,456.8170815,0,205.3031861,107.7954488,60.6851943,152.6862346,191.4222574,18.08602953,318.1873237,37.69694439,489.2099747,66.06874108,195.7143862,154.4201682,554.0433992,0,671.0760923,0,332.7260931,0,53.26057944,0,4.596490919,375.2023339,311.781198,986.5001535,649.8375254,3.107803345,594.5699777,335.0518081,11.81829908,699.5372853,97.203382,13.37911987,1057.027422,850.7842987,3046.544315,112.001214,160.6748445,65.59728956,21.22261035,22.29196167,1710.278655,154.385956,3.811065555,883.8425398,489.8710577,335.1593866,624.7122042,56.73247972,419.7246722,4.721961071,4.32536304,3.830215454,991.2420536,7.951459167,252.5250578,87.70036708,530.408639,752.4985328,1120.218731,95.62899348,46.66811998,409.4872503,1147.159535,1077.380916,991.3195029,0,903.3856487,954.3237591,648.1822146,7.830264033,307.5134853,297.5099328,334.0746412,28.54120677,292.1520344,10.6721499,565.1787873,30.36643982,2.86307221,0,27.08433605,182.7569655,8.265277809,151.8238761,0,48.08365848,41.86964648,139.8384131,54.58681123,78.22649916
5.57_961.2704m/z,961.2704449,5.568583333,100 - 49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.58_745.2186m/z,745.2186281,5.582866667,100 - 29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.34_620.3068m/z,620.3068412,3.342883333,100 - 61.4 - 3.64,452.1081336,497.5449817,603.5720649,610.102571,538.9269427,577.5619022,161.9049395,275.9896146,473.1299488,789.2126155,610.9863272,394.3356332,437.8660625,218.2282461,224.0774651,368.9090073,190.1054074,317.6236532,196.3382866,1249.87453,1341.277856,949.6741154,1285.577514,174.7042713,540.846809,819.8525754,952.94894,811.0409747,929.3571404,547.0934621,337.8016964,261.7815969,46.61087036,273.3510572,350.8717035,123.6990964,180.0796931,202.0148003,139.7555234,269.6948611,503.8999796,533.2467607,448.3299715,128.2804448,341.6811617,144.8728888,362.1045537,312.8849525,247.7899776,346.3172364,335.2448129,192.0412585,332.4878232,410.7381828,136.0951256,195.1098525,116.2655081,213.5799209,404.0079542,403.1381832,191.747467,431.528035,501.0686293,273.1978107,297.2006836,279.9935303,196.8282373,289.6705321,574.0717307,562.9124456,490.3431601,542.273835,343.2560129,242.8083009,49.76892125,288.2816343,400.0543808,460.2998725,663.5382988,471.5099402,336.7324191,274.9777524,64.66160805,159.1535945,175.9537111,442.8986148,540.7288172,577.7056958,322.2579346,316.9066296,443.7422796,408.4895009,506.5661459,606.7943561,401.059358,339.2231103,539.2579376
7.82_303.2091m/z,303.2091018,7.824016667,100 - 6.49,0,0,3.223915925,0,3.921119204,4.024676634,0,0.056300252,0.006308117,0.068981448,0,0,0,0.001858046,0,0,0,0.064767829,0,0,0,0,0,29.68940894,5.346266449,0,0,7.242155828,3.037774681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007943481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165994426,0.031831267,0,0,0,0,0.011251398,0,0,0,1.72349957,3.600512708,0.235422629,0,0,0.109723757,0.010567504,0,0,0,2.63055537,0,0.153828517,0.000762797,0.016749666,0,0.006395381,0,0,0.121476146,0.000259508,0.058740955,0.330240465,0.452021994,0,0,0.017237075,0.297092586
1.37_763.8795m/z,763.8795214,1.3717,35.5 - 61.9 - 100,1.927452035,41.03549738,117.0349154,61.75375342,26.65132996,15.16046143,11.83291626,223.1713985,402.132943,230.9702955,965.9620187,703.9879519,1589.28578,225.0428161,17.49270655,442.3407087,835.9755929,1130.754241,47.36528404,200.8009321,31.45794441,95.36562093,410.8186541,252.5958642,207.7976541,467.8187316,78.84691181,22.33067471,172.0484074,164.2565729,1431.18603,664.828702,203.1053531,395.6271621,160.3212518,288.7639341,378.110099,401.6750477,106.596839,210.4673407,335.9632922,244.4826727,215.1846403,248.7958495,173.9792612,251.8306925,188.6835157,230.4616414,241.0530547,336.6205565,513.9635121,669.8027166,262.4250729,276.7198984,122.5510346,285.2694058,270.6853702,155.9655857,108.9392237,89.78637096,294.0452361,200.6877879,293.7395606,139.6024776,595.5134398,309.1814807,194.1425756,205.870395,282.3048556,81.70365155,103.8348611,165.3372347,0,346.5585485,325.0692547,542.1838065,71.78529203,347.1530198,70.00316623,57.71015091,17.02792796,285.4893649,294.4405862,336.4140669,25.48406847,6.205627441,21.29405756,65.51605542,1196.355796,50.54298836,326.1423498,4.80645752,891.3141699,111.1076369,282.9607947,267.4250628,376.8124245
1.34_561.8758m/z,561.8758147,1.3367,100 - 42.9,167.2185843,148.3250586,72.25897812,21.24583887,31.88117937,233.2823644,24.41958624,238.2459328,146.8573287,85.64813209,245.6279463,120.3795332,98.79709489,424.5182662,81.72589801,563.6258777,393.4156948,190.5434319,94.0864684,151.5516006,0,230.6075137,30.84255778,107.1810276,201.6625053,307.0271025,21.93768311,142.9042957,156.1985781,331.2143171,779.5333682,616.5248361,182.3910476,717.917832,614.4636149,228.7089879,607.4800216,200.359326,190.5580677,507.541756,1214.629217,450.3440046,307.9746224,822.5513924,716.0325441,276.3263253,296.8341134,1467.948397,218.8874505,271.9250185,498.3966957,404.3444919,456.425904,893.2005636,166.7037804,496.4833704,353.2785354,152.0898855,28.25985706,666.4133524,463.7290052,278.2403868,510.3808707,314.1575605,222.316732,204.4425801,199.747322,68.01940849,269.1442654,385.0551,313.8177967,371.5820962,5.39465332,695.2296547,100.6818263,174.7918687,40.05960095,257.0381369,177.325714,230.2964049,156.4962157,283.6904185,353.8753072,632.8092253,32.8233335,4.701751709,48.9518429,70.42268737,28.9624541,41.4425114,289.2801641,0,35.47009265,205.4963485,239.1253568,114.173475,159.2219748
5.73_426.2001m/z,426.2000793,5.732316667,100 - 19.3,0,0,0,0,0,0,0,0,0,0,0,0,0.189587148,4.598852683,0,0,0,0,0,0,0,0,0.470772684,0,0,0,4.063465905,0,0,0.236508254,0.041339297,0,0,4.077385223,0,5.693051033,0,0,0,0,16.48818946,0,0,0.003269276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149913518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.361133527,0,0,0
5.09_672.9983m/z,672.9982648,5.085083333,100 - 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326131042,0,0,0,0,0,0.123349027,0,0,0,0,0,0.006610149,0,0,0,0.048059349,0.000176622,0,0,0,0,0,0,0,0,0,0,0,0.001296034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.89_931.4980m/z,931.4979706,4.885816667,100 - 69.8 - 17.1 - 0.441,249.8511192,3.73772276,0.105980381,6.172454834,0,0,47.00383587,91.94732052,29.08461064,81.8620155,0,0,0,83.58880603,60.35296619,122.101275,88.10413058,48.75412941,10.58053589,7.278260374,21.78369192,0,104.3011167,40.3217865,3.656061044,14.50335869,15.10577404,0.139608686,0,0,0,0,0,43.69303461,15.04156879,0,4.043693665,0,216.4262959,0,563.4957543,19.93980184,59.05561108,141.5814438,425.3289429,278.4899629,118.360281,193.983867,165.552628,239.8463635,540.7072467,160.6698283,127.1855025,321.4884048,139.6198537,53.19319009,583.7661359,87.5400743,256.6531475,294.6910072,364.8018289,275.6432742,1717.554729,162.5422334,334.4010851,520.617029,493.7227041,0,0,0,0,0,12.25861581,192.0243374,428.6495309,143.0666933,92.17882421,0,47.12197897,0,4.078887939,78.06089998,139.9119411,9.472869873,0,12.38557104,160.1942419,0,103.5861994,137.1126688,75.99851266,106.207267,237.5651285,213.728073,213.8008751,175.6356021,195.9402551
5.66_315.0595m/z,315.0595047,5.661433333,100 - 27.4,0,0,0.791678403,0,2.479052739,1.144776231,0,0,0,0,0.104930425,0,0.03712034,0,0,0,0,0,0,0.429364213,0,164.5087344,0.001168967,12.06424999,7.353950256,0,0.251678733,2.902126234,37.80972601,38.29270938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493872844,2.074376495,14.48563641,1.809559759,499.3422641,0,0,0,0,2.031189024,0.000688043,1.759754174,0,0,0,0,0,0,0,0.143968101,0,0,0,0,0,0,0,0,0
5.60_680.2624m/z,680.2624398,5.59715,100 - 30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.304260254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.38_907.3407m/z,907.3406702,7.38265,100 - 40.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38_696.8870m/z,696.8869853,1.37885,88 - 100,164.9055785,201.0826118,8.773498535,0,215.1599734,13.85848963,60.5768435,137.0752257,119.80899,161.4347998,386.8645022,96.18502796,1460.673983,373.7047744,77.421875,521.1067815,1135.392334,773.0224225,283.2196044,169.9797072,65.18655396,325.3516228,146.231477,13.86315942,356.6580505,612.6849633,14.77270508,216.3178415,99.33251929,174.7334592,1251.752624,299.117615,225.7039481,553.9424454,440.1466366,376.5024705,467.1743159,302.3054813,139.8786925,80.98904407,692.1684268,83.70928943,525.3132356,675.5113849,861.9627705,417.2791162,481.496703,500.2385561,238.8047496,612.1356697,271.3491522,359.1098938,292.7991636,432.4413149,169.7961433,431.2880249,482.4970415,145.4629203,180.1424557,280.1092219,644.8645364,425.5211456,580.6857016,163.1105049,136.5144663,143.0489805,191.9885867,23.55078125,72.25806337,95.86968994,256.7504284,207.0372279,0,730.5654299,274.1539598,175.2636715,57.4881973,434.9663396,28.87612963,88.68585181,5.510498047,277.2306205,369.467134,386.0884106,40.99691796,6.731048584,31.91799927,30.73703883,106.4867861,222.4234315,244.2160342,0,96.05422612,103.0582437,195.0280448,60.74868727,96.33103126
7.52_669.2216m/z,669.2215542,7.518333333,100 - 32.3,21.12760847,4.815826416,0,0,0,0,0,0.547637939,0,3.657282708,1338.20346,19.68109131,617.7894694,695.3500313,769.7665575,727.5473713,344.0197062,317.8082865,387.1948053,32.08775517,115.5868375,30.41441221,165.2281187,0,0,10.03776708,13.87863369,0,0.648384285,354.078068,254.3344217,209.5595652,190.3039043,90.63010902,562.1448384,277.1523772,497.6139065,139.2843981,12.19409965,661.5477693,532.8583447,133.6478974,89.98078813,479.7610941,85.7024043,200.9539646,128.6454667,72.79855058,153.674862,55.51765821,31.13921927,19.35363746,57.45815798,129.5835198,24.60277447,130.43717,4.290771723,0,0,0,25.6204226,105.6023422,0,12.0649718,4.685974121,109.5161585,19.80769749,69.17529357,0,0,0,0,133.6029497,20.9683183,0,22.92590329,0,0,20.69012484,0,0,0,0,0,0,0,4.183502078,10.35995483,0,3.510253112,0,0,0,1.845214555,0,9.1065979,6.7918396
3.17_189.0219m/z,189.0218569,3.16505,100,0,0,0.162384859,0,1.258875343,0.735120727,0,0,0,0,0.186795208,0,0,0,0,0,0,0,0,1.292808458,2.472530883,0.084859505,0.063717854,0,2.044410432,0.025656366,0.200617646,0.898954286,0.189524131,0,0,0,0,0,0,0,0,0,0,0.119327623,0,0.319049324,0,0,0,0,0,0,0,0,0,0,0,0.101154106,0.149907577,0.227020542,0,0,0,0.016155358,0,0,0,0,0,0,0,0,0.210760029,0.587634728,0.132403252,0,0.841443831,0.183374661,0,0,0,0.374688705,0,0.085764638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.75_483.1580m/z,483.158043,5.7466,100 - 21,0,0,0,0,0,0,0,0,0,7.920996521,118.9580713,57.65647814,60.28314521,5.099975586,0,0,0,0,4.509170532,34.07892485,43.17110101,30.88377392,0,0,0,11.48636317,19.29381794,0,0,44.51964546,0,0,0,0,3.08562086,0,0,0,0,4.598378283,3.679992676,1.347349925,0,0,0,0,0,0,0,44.1868354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.525610408,0,0,0,0,3.14201355,76.47969153,0,2.088159604,0,0,0,0,0,0,0,0,0,0,0,0,16.03462219,0,0,0
7.63_837.2643m/z,837.2643064,7.6319,100 - 28.6 - 1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46924984,197.6990435,28.92349745,5.432720445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.872406006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
